,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.0282608695652173,0.0119565217391304,0.020108695652173852,0.6260869565217392,0.6260869565217392,0.6260869565217392,0.0,0.021150362318840567
boy,0.0201086956521739,0.0184782608695652,0.01929347826086955,0.6016304347826087,0.5510869565217391,0.5763586956521739,0.0073369565217391,0.0
elder,-0.0244565217391304,0.075,0.0497282608695652,0.5559782608695653,0.658695652173913,0.6073369565217391,0.057880434782608646,0.0
girl,0.008695652173913,0.0396739130434782,0.0241847826086956,0.6445652173913043,0.596195652173913,0.6203804347826087,0.023641304347826048,0.0
kid,0.0451086956521739,0.0141304347826086,0.02961956521739125,0.6331521739130435,0.5652173913043478,0.5991847826086956,0.0095108695652174,0.0
man,0.0440217391304347,0.0065217391304347,0.0252717391304347,0.5592391304347826,0.6065217391304348,0.5828804347826086,0.01059782608695655,0.0
woman,0.0190217391304347,0.0385869565217391,0.0288043478260869,0.5592391304347826,0.5755434782608696,0.567391304347826,0.017934782608695653,0.0
