,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0326086956521739,-0.0092391304347826,0.02092391304347825,0.4282608695652174,0.4440217391304348,0.4361413043478261,0.0,0.016847826086956525,0.0250979728867215,0.1277173913043478
boy,0.029891304347826,-0.0059782608695652,0.0179347826086956,0.5059782608695652,0.3853260869565217,0.44565217391304346,0.0029891304347826487,0.0,0.0361127422196123,0.108695652173913
elder,0.0005434782608695,0.0358695652173913,0.0182065217391304,0.3353260869565217,0.5608695652173913,0.4480978260869565,0.03858695652173915,0.0,0.0502539618041446,0.1038043478260869
girl,0.0260869565217391,0.0,0.01304347826086955,0.4978260869565217,0.425,0.46141304347826084,0.007880434782608699,0.0,0.0303526179783737,0.0771739130434782
kid,0.0266304347826086,-0.0054347826086956,0.016032608695652102,0.5559782608695653,0.358695652173913,0.4573369565217391,0.004891304347826149,0.0,0.0391779231743351,0.0853260869565217
man,0.0108695652173913,0.0315217391304347,0.021195652173912997,0.3771739130434782,0.4804347826086956,0.4288043478260869,0.031249999999999944,0.0,0.0505069903210938,0.1423913043478261
woman,0.0347826086956521,0.0195652173913043,0.0271739130434782,0.4021739130434782,0.4826086956521739,0.44239130434782603,0.01548913043478255,0.0,0.0108340727595385,0.1152173913043478
