,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0228260869565217,0.017391304347826,0.020108695652173852,0.208695652173913,0.208695652173913,0.208695652173913,0.0,0.00883152173913045,0.0229276895943562,0.5070652173913044
boy,0.0195652173913043,0.0190217391304347,0.019293478260869502,0.217391304347826,0.1668478260869565,0.19211956521739126,0.00244565217391305,0.0,0.0279465370595382,0.5103260869565217
elder,0.008695652173913,0.0418478260869565,0.02527173913043475,0.1510869565217391,0.2538043478260869,0.202445652173913,0.0192934782608696,0.0,0.0335260115606936,0.5353260869565217
girl,0.0190217391304347,0.0293478260869565,0.024184782608695603,0.2309782608695652,0.1826086956521739,0.20679347826086955,0.00788043478260875,0.0,0.0427745664739884,0.5266304347826087
kid,0.0347826086956521,0.0244565217391304,0.02961956521739125,0.233695652173913,0.1657608695652173,0.19972826086956513,0.009510869565217399,0.0,0.0238788584740827,0.533695652173913
man,0.0315217391304347,0.0190217391304347,0.0252717391304347,0.1706521739130434,0.2179347826086956,0.1942934782608695,0.005163043478260848,0.0,0.0274893097128894,0.5010869565217392
woman,0.0255434782608695,0.0320652173913043,0.0288043478260869,0.1809782608695652,0.1972826086956521,0.18913043478260866,0.00869565217391305,0.0,-0.0018061408789885,0.5244565217391305
