,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0184782608695652,0.0190217391304347,0.01874999999999995,0.4391304347826087,0.4472826086956522,0.44320652173913044,0.0,0.011050724637681126,0.0373060616994408,0.1135869565217391
boy,0.0070652173913043,0.0070652173913043,0.0070652173913043,0.4277173913043478,0.3733695652173913,0.40054347826086956,0.01168478260869565,0.0,0.0203004491906094,0.1989130434782608
elder,0.0076086956521739,0.0260869565217391,0.0168478260869565,0.3630434782608696,0.5054347826086957,0.4342391304347826,0.00896739130434785,0.0,0.010290026787554,0.1315217391304347
girl,0.0228260869565217,-0.0010869565217391,0.0119565217391304,0.458695652173913,0.4413043478260869,0.44999999999999996,0.01222826086956515,0.0,0.0120139291932674,0.1
kid,0.0255434782608695,-0.0157608695652173,0.0206521739130434,0.528804347826087,0.3755434782608696,0.4521739130434783,0.02092391304347815,0.0,0.0344513457556936,0.0956521739130434
man,0.021195652173913,0.0119565217391304,0.0165760869565217,0.3385869565217391,0.4260869565217391,0.3823369565217391,0.00489130434782605,0.0,0.0111409444284479,0.2353260869565217
woman,0.0179347826086956,0.0043478260869565,0.01114130434782605,0.4375,0.4489130434782609,0.44320652173913044,0.0076086956521739,0.0,0.0090071857376751,0.1135869565217391
