,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0032608695652173,-0.0032608695652173,0.0032608695652173,0.4076086956521739,0.4076086956521739,0.4076086956521739,0.0,0.009692028985507218,-0.0023696682464454,0.5097826086956522
boy,0.0125,-0.0125,0.0125,0.3701086956521739,0.3701086956521739,0.3701086956521739,0.009239130434782701,0.0,0.0400492914356129,0.5119565217391304
elder,-0.0021739130434782,0.0021739130434782,0.0021739130434782,0.4119565217391304,0.4119565217391304,0.4119565217391304,0.0054347826086955,0.0,0.0321469575200918,0.5347826086956522
girl,0.0184782608695652,-0.0184782608695652,0.0184782608695652,0.4293478260869565,0.4293478260869565,0.4293478260869565,0.015217391304347901,0.0,0.0475100171722953,0.5201086956521739
kid,-0.0043478260869565,0.0043478260869565,0.0043478260869565,0.3967391304347826,0.3967391304347826,0.3967391304347826,0.0076086956521738,0.0,0.0099241097489783,0.5342391304347827
man,0.0108695652173913,-0.0108695652173913,0.0108695652173913,0.3434782608695652,0.3434782608695652,0.3434782608695652,0.007608695652174001,0.0,0.0122743682310468,0.4092391304347826
woman,-0.0097826086956521,0.0097826086956521,0.0097826086956521,0.4152173913043478,0.4152173913043478,0.4152173913043478,0.0130434782608694,0.0,0.0051457975986277,0.5353260869565217
