,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0418478260869565,-0.0418478260869565,0.0418478260869565,0.8722826086956522,0.8722826086956522,0.8722826086956522,0.0,0.0329710144927536,0.0250979728867215,0.1277173913043478
boy,0.0358695652173913,-0.0358695652173913,0.0358695652173913,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.005978260869565204,0.0,0.0361127422196123,0.108695652173913
elder,-0.0353260869565217,0.0353260869565217,0.0353260869565217,0.8961956521739131,0.8961956521739131,0.8961956521739131,0.0771739130434782,0.0,0.0502539618041446,0.1038043478260869
girl,0.0260869565217391,-0.0260869565217391,0.0260869565217391,0.9228260869565216,0.9228260869565216,0.9228260869565216,0.0157608695652174,0.0,0.0303526179783737,0.0771739130434782
kid,0.0320652173913043,-0.0320652173913043,0.0320652173913043,0.9146739130434782,0.9146739130434782,0.9146739130434782,0.0097826086956522,0.0,0.0391779231743351,0.0853260869565217
man,-0.0206521739130434,0.0206521739130434,0.0206521739130434,0.8576086956521739,0.8576086956521739,0.8576086956521739,0.0624999999999999,0.0,0.0505069903210938,0.1423913043478261
woman,0.0152173913043478,-0.0152173913043478,0.0152173913043478,0.8847826086956522,0.8847826086956522,0.8847826086956522,0.0266304347826087,0.0,0.0108340727595385,0.1152173913043478
