,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.0076086956521739,0.0206521739130434,0.01413043478260865,0.6217391304347826,0.6141304347826086,0.6179347826086956,0.0,0.012952898550724635
boy,0.0315217391304347,0.025,0.02826086956521735,0.5967391304347827,0.5608695652173913,0.5788043478260869,0.014130434782608699,0.0
elder,0.0331521739130434,0.0233695652173913,0.02826086956521735,0.5461956521739131,0.621195652173913,0.5836956521739131,0.014130434782608699,0.0
girl,0.0277173913043478,0.0130434782608695,0.02038043478260865,0.5994565217391304,0.5695652173913044,0.5845108695652175,0.0138586956521739,0.0
kid,0.0320652173913043,0.0304347826086956,0.03124999999999995,0.6244565217391305,0.5641304347826087,0.5942934782608695,0.017119565217391303,0.0
man,0.0135869565217391,0.0380434782608695,0.0258152173913043,0.5494565217391304,0.5902173913043478,0.5698369565217392,0.011684782608695649,0.0
woman,0.0135869565217391,0.0282608695652173,0.020923913043478203,0.596195652173913,0.6119565217391304,0.6040760869565217,0.00679347826086955,0.0
