,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d,TB_nonOld_std,TB_old_std,TB_std,BAmt_nonOld_std,BAmt_old_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,0.016956521739130363,0.014999999999999961,0.01597826086956512,0.621304347826087,0.6210869565217392,0.621195652173913,0.0,0.01581521739130428,0.025472621231023583,0.5071739130434783,0.016956521739130363,0.014999999999999961,0.01597826086956512,0.621304347826087,0.6210869565217392,0.621195652173913,0.0,0.01581521739130428,0.025472621231023583,0.5071739130434783
boy,0.0295652173913043,0.017499999999999964,0.0235326086956521,0.5889130434782609,0.5546739130434782,0.5717934782608696,0.011032608695652122,0.0,0.03353291650496244,0.516195652173913,0.0295652173913043,0.017499999999999964,0.0235326086956521,0.5889130434782609,0.5546739130434782,0.5717934782608696,0.011032608695652122,0.0,0.03353291650496244,0.516195652173913
elder,0.00684782608695648,0.03913043478260866,0.02788043478260862,0.571195652173913,0.6369565217391304,0.6040760869565217,0.022554347826086882,0.0,0.03649194260635784,0.5355434782608695,0.00684782608695648,0.03913043478260866,0.02788043478260862,0.571195652173913,0.6369565217391304,0.6040760869565217,0.022554347826086882,0.0,0.03649194260635784,0.5355434782608695
girl,0.02673913043478256,0.01760869565217388,0.023043478260869478,0.6343478260869565,0.6008695652173912,0.617608695652174,0.01793478260869562,0.0,0.030013670497041855,0.5344565217391304,0.02673913043478256,0.01760869565217388,0.023043478260869478,0.6343478260869565,0.6008695652173912,0.617608695652174,0.01793478260869562,0.0,0.030013670497041855,0.5344565217391304
kid,0.0253260869565217,0.02336956521739124,0.024347826086956438,0.6331521739130436,0.5811956521739131,0.6071739130434782,0.015108695652173881,0.0,0.030572810985035382,0.5319565217391304,0.0253260869565217,0.02336956521739124,0.024347826086956438,0.6331521739130436,0.5811956521739131,0.6071739130434782,0.015108695652173881,0.0,0.030572810985035382,0.5319565217391304
man,0.01684782608695646,0.0194565217391304,0.0222826086956521,0.5372826086956521,0.5824999999999999,0.5598913043478261,0.013369565217391261,0.0,0.02664749291002248,0.4940217391304348,0.01684782608695646,0.0194565217391304,0.0222826086956521,0.5372826086956521,0.5824999999999999,0.5598913043478261,0.013369565217391261,0.0,0.02664749291002248,0.4940217391304348
woman,0.01336956521739128,0.023152173913043438,0.02065217391304342,0.603804347826087,0.6138043478260868,0.608804347826087,0.014891304347826002,0.0,0.00596078248474796,0.5205434782608694,0.01336956521739128,0.023152173913043438,0.02065217391304342,0.603804347826087,0.6138043478260868,0.608804347826087,0.014891304347826002,0.0,0.00596078248474796,0.5205434782608694
