,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.0619565217391304,-0.0375,0.0497282608695652,1.3206521739130437,1.3222826086956525,1.3214673913043482,0.0,0.061141304347826074
boy,0.1010869565217391,-0.0896739130434782,0.09538043478260866,1.45,1.313586956521739,1.3817934782608696,0.04565217391304345,0.0
elder,-0.0353260869565217,0.0918478260869565,0.0635869565217391,1.247282608695652,1.4135869565217392,1.3304347826086955,0.1133152173913043,0.0
girl,0.1255434782608695,-0.1043478260869565,0.114945652173913,1.4135869565217392,1.3565217391304347,1.3850543478260868,0.0652173913043478,0.0
kid,0.0853260869565217,-0.0581521739130434,0.07173913043478256,1.478804347826087,1.3157608695652174,1.3972826086956522,0.02201086956521735,0.0
man,-0.0201086956521739,0.0777173913043478,0.04891304347826085,1.2135869565217392,1.3820652173913044,1.2978260869565217,0.09864130434782606,0.0
woman,0.042391304347826,-0.0130434782608695,0.02771739130434775,1.306521739130435,1.4,1.3532608695652173,0.02201086956521745,0.0
