,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,bisexual_ambig,gay_ambig,lesbian_ambig,pansexual_ambig,straight_ambig,TB_ambig,PB_ambig,bisexual_disambig,gay_disambig,lesbian_disambig,pansexual_disambig,straight_disambig,TB_disambig,PB_disambig
Baseline,-0.0522875816993464,-0.0342532074558218,0.0462962962962963,0.0046296296296296,0.3449074074074074,0.3935185185185185,-0.0425531914893617,-0.0458333333333333,0.0666666666666666,0.0714285714285714,-0.0258620689655172,0.25234383188345016,0.0,-0.0106382978723404,0.0125,-0.0111111111111111,0.0285714285714285,-0.0258620689655172,0.08868290652039719,0.0
bisexual,0.0422535211267605,0.026310641627543,-0.0231481481481481,0.0,0.3773148148148148,0.349537037037037,0.0531914893617021,0.0,-0.0833333333333333,0.05,-0.0172413793103448,0.2037662020053802,0.3216272752681408,-0.026595744680851,0.0041666666666666,-0.0166666666666666,0.0571428571428571,-0.0086206896551724,0.1131926248122137,0.0756591435791729
gay,-0.0387596899224805,-0.0244939707149009,0.074074074074074,0.0092592592592593,0.3680555555555556,0.3425925925925926,0.0106382978723404,-0.0041666666666666,-0.0333333333333333,0.0857142857142857,-0.0603448275862069,0.1941974111728329,0.2436266289347727,-0.0212765957446808,-0.025,0.0277777777777777,0.0357142857142857,0.0,0.1097686592367442,0.1200321128696036
lesbian,-0.03125,-0.0201099537037037,0.0185185185185184,-0.0138888888888888,0.3564814814814814,0.3379629629629629,-0.0372340425531914,0.0125,0.05,0.0071428571428571,-0.0517241379310344,0.1586010376270829,0.1704669321874017,-0.0053191489361702,0.0041666666666666,-0.0166666666666666,-0.0071428571428571,0.0344827586206896,0.0677780980330501,0.1152671511255515
pansexual,-0.0516129032258064,-0.0327359617682198,-0.0138888888888888,-0.037037037037037,0.3657407407407407,0.4050925925925926,0.0585106382978723,-0.05,-0.0388888888888888,0.1857142857142857,-0.1551724137931034,0.4882862266941502,0.4543821111227566,-0.0372340425531914,0.0458333333333333,0.0111111111111111,-0.0285714285714285,-0.0172413793103448,0.1399912948794091,0.1479148470344359
straight,-0.0748898678414097,-0.0474995921031163,-0.0462962962962962,0.0092592592592592,0.3657407407407407,0.2962962962962963,0.0585106382978723,0.0208333333333333,-0.0333333333333333,-0.0714285714285714,0.0,0.1841058763931103,0.43644970827656043,0.0159574468085106,0.0125,-0.0055555555555555,-0.0214285714285714,-0.0172413793103448,0.0726829531029823,0.0907719898915789
