,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,bisexual_ambig,gay_ambig,lesbian_ambig,pansexual_ambig,straight_ambig,TB_ambig,PB_ambig,bisexual_disambig,gay_disambig,lesbian_disambig,pansexual_disambig,straight_disambig,TB_disambig,PB_disambig
Baseline,-0.0522875816993464,-0.0342532074558218,0.0462962962962963,0.0046296296296296,0.3449074074074074,0.3935185185185185,-0.0478723404255319,-0.0583333333333333,0.0888888888888888,0.1214285714285714,-0.0344827586206896,0.351005892697015,0.0,0.0212765957446808,0.0375,-0.0055555555555555,0.0785714285714285,-0.0086206896551724,0.1515242695268372,0.0
bisexual,0.0422535211267605,0.026310641627543,-0.0231481481481481,0.0,0.3773148148148148,0.349537037037037,0.1170212765957446,0.025,-0.0944444444444444,0.0857142857142857,-0.0258620689655172,0.34804207571999185,0.47589525905740104,-0.0319148936170212,-0.0083333333333333,-0.0277777777777777,0.1142857142857142,0.0,0.1823117190138464,0.1655820202867156
gay,-0.0387596899224805,-0.0244939707149009,0.074074074074074,0.0092592592592593,0.3680555555555556,0.3425925925925926,0.0106382978723404,0.0125,-0.05,0.1428571428571428,-0.0862068965517241,0.30220233728120727,0.34138556987970026,-0.0212765957446808,-0.05,0.0666666666666666,0.0857142857142857,0.0172413793103448,0.2408989274359779,0.2352803398199581
lesbian,-0.03125,-0.0201099537037037,0.0185185185185184,-0.0138888888888888,0.3564814814814814,0.3379629629629629,-0.0372340425531914,0.0333333333333333,0.0666666666666666,0.0285714285714285,-0.043103448275862,0.20890891940048179,0.22600501927354458,0.0212765957446808,0.0125,-0.0388888888888888,-0.0357142857142857,0.0258620689655172,0.1342418393133725,0.20710180623973712
pansexual,-0.0516129032258064,-0.0327359617682198,-0.0138888888888888,-0.037037037037037,0.3657407407407407,0.4050925925925926,0.0904255319148936,-0.0666666666666666,-0.0055555555555555,0.2857142857142857,-0.1896551724137931,0.6380172122651946,0.5605337781970209,-0.0425531914893617,0.0666666666666666,0.0111111111111111,0.0071428571428571,-0.0172413793103448,0.1447152057203413,0.1897123816511195
straight,-0.0748898678414097,-0.0474995921031163,-0.0462962962962962,0.0092592592592592,0.3657407407407407,0.2962962962962963,0.0691489361702127,0.0416666666666666,-0.0833333333333333,-0.1357142857142857,-0.043103448275862,0.37296667016036034,0.6550070456159961,0.0212765957446808,0.0208333333333333,-0.0166666666666666,-0.0571428571428571,-0.0603448275862069,0.1762642804737447,0.21521620142309789
