,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a,bisexual_ambig,gay_ambig,lesbian_ambig,pansexual_ambig,straight_ambig,TB_ambig,PB_ambig,bisexual_disambig,gay_disambig,lesbian_disambig,pansexual_disambig,straight_disambig,TB_disambig,PB_disambig
Baseline,-0.0522875816993464,-0.0342532074558218,0.0462962962962963,0.0046296296296296,0.3449074074074074,0.3935185185185185,-0.0053191489361702,-0.0125,0.0222222222222222,0.05,-0.0086206896551724,0.09866206081356481,0.0,0.0319148936170212,0.025,0.0055555555555555,0.05,0.0172413793103448,0.1297118284829215,0.0
bisexual,0.0422535211267605,0.026310641627543,-0.0231481481481481,0.0,0.3773148148148148,0.349537037037037,0.0638297872340425,0.025,-0.0111111111111111,0.0357142857142857,-0.0086206896551724,0.1442758737146117,0.15426798378926032,-0.0053191489361702,-0.0125,-0.0111111111111111,0.0571428571428571,0.0086206896551724,0.0946938068453108,0.10716425601788751
gay,-0.0387596899224805,-0.0244939707149009,0.074074074074074,0.0092592592592593,0.3680555555555556,0.3425925925925926,0.0,0.0166666666666666,-0.0166666666666666,0.0571428571428571,-0.0258620689655172,0.11633825944170749,0.09775894094492749,0.0,-0.025,0.0388888888888888,0.05,0.0172413793103448,0.1311302681992336,0.1152482269503545
lesbian,-0.03125,-0.0201099537037037,0.0185185185185184,-0.0138888888888888,0.3564814814814814,0.3379629629629629,0.0,0.0208333333333333,0.0166666666666666,0.0214285714285714,0.0086206896551724,0.0675492610837437,0.0900208457068325,0.026595744680851,0.0083333333333333,-0.0222222222222222,-0.0285714285714285,-0.0086206896551724,0.09434341846300741,0.15419709091756031
pansexual,-0.0516129032258064,-0.0327359617682198,-0.0138888888888888,-0.037037037037037,0.3657407407407407,0.4050925925925926,0.0319148936170212,-0.0166666666666666,0.0333333333333333,0.1,-0.0344827586206896,0.21639765223771068,0.1283738892964863,-0.0053191489361702,0.0208333333333333,0.0,0.0357142857142857,0.0,0.0618667679837892,0.0784833583714727
straight,-0.0748898678414097,-0.0474995921031163,-0.0462962962962962,0.0092592592592592,0.3657407407407407,0.2962962962962963,0.0106382978723404,0.0208333333333333,-0.05,-0.0642857142857142,-0.043103448275862,0.1888607937672499,0.2702814752704699,0.0053191489361702,0.0083333333333333,-0.0111111111111111,-0.0357142857142857,-0.043103448275862,0.1035813273707623,0.2059881913146768
