,nonOld,old
boy,0.006422924901185768,-0.006422924901185768
elder,0.010073979170110759,-0.010073979170110759
girl,0.01530797101449275,-0.01530797101449275
kid,0.010970834458547121,-0.010970834458547121
man,-0.011775362318840576,0.011775362318840576
woman,-0.0027384563532187388,0.0027384563532187388
