,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,-0.0112847222222222,-0.0208333333333333,0.0324074074074074,0.0972222222222222,0.7013888888888888,0.4583333333333333,0.0,0.0,0.0517241379310344,0.0166666666666666,0.0277777777777777,0.0425531914893617,0.0357142857142857,0.1744360595791261,0.0,0.0,0.0517241379310344,0.0083333333333333,0.0277777777777777,0.0425531914893617,0.0142857142857142,0.14467415481722132,0.0,0.0
straight,0.028763440860215,0.0580645161290322,0.0231481481481481,0.0092592592592593,0.5509259259259259,0.5046296296296297,0.0400481630824372,0.0788978494623655,0.1034482758620689,0.0083333333333333,0.0055555555555555,-0.0106382978723404,0.0071428571428571,0.13511831976615518,0.1640426114197207,-0.03931773981297093,0.0517241379310344,0.0041666666666666,0.0277777777777777,0.026595744680851,0.0071428571428571,0.1174071841991868,0.0272669706180345,-0.027266970618034514
gay,0.0326820464532328,0.0576271186440677,-0.0300925925925925,0.0879629629629629,0.5115740740740741,0.4328703703703703,0.043966768675455,0.07846045197740101,0.0,0.0625,0.0444444444444444,-0.0372340425531914,0.0785714285714285,0.22274991556906432,0.2368685148307304,0.048313855989938204,0.043103448275862,0.0,0.0333333333333333,0.0159574468085106,0.0428571428571428,0.1352513712748487,0.07767675179634101,-0.00942278354237261
lesbian,0.0,0.0,-0.0416666666666666,0.1203703703703703,0.5370370370370371,0.3888888888888889,0.0112847222222222,0.0208333333333333,0.0,0.0291666666666666,0.0722222222222222,-0.0159574468085106,-0.0214285714285714,0.13877490712597082,0.22432207781620833,-0.03566115245315529,0.0086206896551724,0.0166666666666666,0.0555555555555555,0.0159574468085106,0.0,0.09680035868590509,0.12009601835353842,-0.04787379613131623
bisexual,-0.0185054773082941,-0.0309859154929577,-0.0254629629629629,0.0972222222222222,0.6319444444444444,0.4027777777777778,-0.007220755086071902,-0.0101525821596244,0.043103448275862,0.05,-0.0111111111111111,0.1170212765957446,0.0285714285714285,0.2498072645541462,0.16245385412663468,0.07537120497502009,0.0344827586206896,-0.0041666666666666,0.0166666666666666,0.0478723404255319,0.0214285714285714,0.1246170038081261,0.0533144965004832,-0.02005715100909522
pansexual,0.0304718560368277,0.0564971751412428,0.0416666666666666,0.0833333333333333,0.6296296296296297,0.4606481481481481,0.041756578259049895,0.07733050847457609,0.0603448275862069,0.0333333333333333,0.0222222222222222,0.0212765957446808,0.1357142857142857,0.2728912646007289,0.1521195076220756,0.09845520502160277,0.0775862068965517,-0.0083333333333333,0.0333333333333333,0.0425531914893617,0.0214285714285714,0.1832346364811514,0.0552271483305967,0.038560481663930085
