,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_polarity_amb,old_polarity_amb,TB_polarity_amb,PB_polarity_amb,nonOld_polarity_dis,old_polarity_dis,TB_polarity_dis,PB_polarity_dis,nonOld_amount_amb,old_amount_amb,TB_amount_amb,PB_amount_amb,nonOld_amount_dis,old_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0205575536807744,0.038699819039978,0.2598913043478261,0.1193478260869564,0.4685869565217391,0.899891304347826,0.0,0.0,0.1014130434782608,-0.1014130434782608,0.1014130434782608,0.0,0.0080434782608695,-0.0080434782608695,0.0080434782608695,0.0,0.5314130434782609,0.5314130434782609,0.5314130434782609,0.0,0.0691304347826086,0.0691304347826086,0.0691304347826086,0.0
boy,0.0450955465857363,0.0542178494822716,0.2726086956521739,0.107391304347826,0.1776086956521738,0.8671739130434784,0.0245379929049619,0.0155180304422936,0.0652173913043477,-0.0652173913043477,0.0652173913043477,0.0361956521739131,0.0060869565217391,-0.0060869565217391,0.0060869565217391,0.0019565217391303994,0.822391304347826,0.822391304347826,0.822391304347826,0.29097826086956513,0.1030434782608695,0.1030434782608695,0.1030434782608695,0.03391304347826091
girl,0.062781356619443,0.0770601363074799,0.2390217391304347,0.0736956521739129,0.1894565217391304,0.8527173913043479,0.04222380293866859,0.0383603172675019,0.074891304347826,-0.074891304347826,0.074891304347826,0.026521739130434804,0.0001086956521739,-0.0001086956521739,0.0001086956521739,0.007934782608695599,0.8105434782608695,0.8105434782608695,0.8105434782608695,0.27913043478260857,0.1146739130434782,0.1146739130434782,0.1146739130434782,0.0455434782608696
kid,0.0429382397795768,0.0524777493483534,0.1901086956521739,0.1169565217391304,0.1827173913043477,0.8354347826086957,0.0223806860988024,0.013777930308375395,0.0794565217391303,-0.0794565217391303,0.0794565217391303,0.0219565217391305,0.0124999999999999,-0.0124999999999999,0.0124999999999999,0.004456521739130401,0.8172826086956521,0.8172826086956521,0.8172826086956521,0.28586956521739115,0.1283695652173912,0.1283695652173912,0.1283695652173912,0.059239130434782614
man,0.053938657575143,0.0684014992921628,0.2989130434782608,0.1006521739130434,0.2178260869565217,0.8542391304347825,0.033381103894368595,0.029701680252184795,0.0191304347826087,-0.0191304347826087,0.0191304347826087,0.0822826086956521,-0.0031521739130434,0.0031521739130434,0.0031521739130434,0.011195652173912898,0.7821739130434782,0.7821739130434782,0.7821739130434782,0.25076086956521726,0.1068478260869564,0.1068478260869564,0.1068478260869564,0.0377173913043478
woman,0.0555331649239109,0.0699475381613757,0.2710869565217391,0.0560869565217391,0.2134782608695651,0.8523913043478262,0.0349756112431365,0.03124771912139769,0.0202173913043477,-0.0202173913043477,0.0202173913043477,0.0811956521739131,-0.0029347826086956,0.0029347826086956,0.0029347826086956,0.010978260869565099,0.7865217391304349,0.7865217391304349,0.7865217391304349,0.255108695652174,0.1094565217391303,0.1094565217391303,0.1094565217391303,0.040326086956521706
elder,0.0433281890624234,0.0548771181474254,0.2847826086956521,0.1030434782608695,0.2043478260869565,0.8386956521739132,0.022770635381649,0.016177299107447397,-0.0739130434782608,0.0739130434782608,0.0739130434782608,0.1753260869565216,-0.0182608695652173,0.0182608695652173,0.0182608695652173,0.0263043478260868,0.7956521739130434,0.7956521739130434,0.7956521739130434,0.26423913043478253,0.116086956521739,0.116086956521739,0.116086956521739,0.04695652173913041
