,highSES,lowSES
bartender,0.015597410241318423,-0.010005885815185403
cashier,0.013670133729569094,-0.005052005943536404
chemical engineer,0.024705882352941175,-0.015
chemist,0.02064896755162242,-0.00943952802359882
construction worker,0.013545347467608953,-0.0076560659599528855
dentist,0.019463285166617515,-0.0044234739015039815
farm worker,0.013589364844903988,-0.008567208271787297
janitor,0.02804014167650531,-0.02066115702479339
judge,0.014336917562724014,-0.004480286738351254
lawyer,0.016671628460851445,0.0005954153021732659
line cook,0.016176470588235296,-0.008529411764705883
optometrist,0.01972328525169267,-0.009420076538121873
parking attendant,0.016878886585726977,-0.011548711874444773
pharmacist,0.01418859000886787,-0.0017735737511084836
physician,0.020722320899940794,-0.0014801657785671995
physics teacher,0.01863905325443787,-0.007988165680473372
professor,0.007983441750443524,0.0035481963335304554
psychologist,0.019578760011865915,-0.006229605458320973
receptionist,0.01775147928994083,-0.011538461538461539
sales clerk,0.008050089445438283,0.006261180679785331
scientist,0.019345238095238096,-0.006547619047619048
server,0.00682695161769071,0.0050460077174235675
taxi driver,0.019440353460972018,-0.014138438880706922
truck driver,0.02909197766676462,-0.022039377020276227
