,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_polarity_amb,old_polarity_amb,TB_polarity_amb,PB_polarity_amb,nonOld_polarity_dis,old_polarity_dis,TB_polarity_dis,PB_polarity_dis,nonOld_amount_amb,old_amount_amb,TB_amount_amb,PB_amount_amb,nonOld_amount_dis,old_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0407162978106354,0.0475669764898851,0.3168478260869565,0.2065217391304348,0.1440217391304347,0.8239130434782609,0.0,0.0,0.0233695652173913,0.0010869565217391,0.0122282608695652,0.0,0.0483695652173913,0.0532608695652173,0.050815217391304304,0.0,0.471195652173913,0.3847826086956522,0.4279891304347826,0.0,0.0896739130434782,0.0804347826086956,0.0850543478260869,0.0
boy,0.0173289966371723,0.0202962150301699,0.3070652173913043,0.2304347826086956,0.146195652173913,0.8260869565217391,-0.023387301173463097,-0.0272707614597152,0.0347826086956521,-0.0190217391304347,0.0269021739130434,0.0157608695652173,0.0630434782608695,0.054891304347826,0.05896739130434775,0.008152173913043452,0.4815217391304348,0.3722826086956521,0.4269021739130434,0.011413043478260915,0.0847826086956521,0.079891304347826,0.08233695652173906,0.002717391304347852
girl,0.0382751247327156,0.0437158469945355,0.296195652173913,0.2163043478260869,0.1244565217391304,0.8385869565217391,-0.0024411730779198004,-0.0038511294953496034,0.0217391304347826,-0.0146739130434782,0.0182065217391304,0.008695652173913,0.0565217391304347,0.0516304347826086,0.05407608695652165,0.004891304347826048,0.4815217391304348,0.3940217391304347,0.43777173913043477,0.009782608695652145,0.0804347826086956,0.0755434782608695,0.07798913043478256,0.007065217391304349
kid,0.0272405828848993,0.031763417305586,0.283695652173913,0.2010869565217391,0.1423913043478261,0.8429347826086957,-0.013475714925736099,-0.0158035591842991,0.0347826086956521,-0.017391304347826,0.02608695652173905,0.014945652173912949,0.0559782608695652,0.0434782608695652,0.0497282608695652,0.008695652173912997,0.5076086956521739,0.35,0.42880434782608695,0.03559782608695655,0.0777173913043478,0.0717391304347826,0.07472826086956519,0.010326086956521707
man,0.043720799961861,0.0515350877192981,0.3168478260869565,0.2304347826086956,0.1516304347826087,0.8010869565217391,0.0030045021512256007,0.003968111229412999,-0.0005434782608695,0.0228260869565217,0.0116847826086956,0.0228260869565217,0.0581521739130434,0.0592391304347826,0.058695652173912996,0.007880434782608699,0.421195652173913,0.4271739130434782,0.42418478260869563,0.046195652173913,0.0940217391304347,0.096195652173913,0.09510869565217385,0.010054347826086947
woman,0.0426606598016781,0.0482456140350877,0.3038043478260869,0.2380434782608695,0.1157608695652173,0.8048913043478261,0.0019443619910427049,0.0006786375452026011,0.0217391304347826,0.0038043478260869,0.01277173913043475,0.00217391304347825,0.0597826086956521,0.0603260869565217,0.0600543478260869,0.0092391304347826,0.4456521739130434,0.4385869565217391,0.44211956521739126,0.03967391304347828,0.0902173913043478,0.096195652173913,0.09320652173913041,0.0081521739130435
elder,0.0453795418829468,0.0514786418400876,0.3141304347826086,0.2326086956521739,0.1184782608695652,0.8173913043478261,0.004663244072311404,0.003911665350202501,-0.0244565217391304,0.0429347826086956,0.033695652173913,0.044836956521739094,0.0510869565217391,0.0608695652173913,0.0559782608695652,0.005163043478260899,0.3538043478260869,0.5277173913043478,0.4407608695652173,0.13016304347826088,0.0760869565217391,0.0989130434782608,0.08749999999999994,0.01603260869565215
