,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.2239130434782608,-0.1510869565217391,0.18749999999999994,0.8358695652173913,0.7619565217391304,0.7989130434782609,0.0,0.10910326086956519,0.0211140242274172,0.4673913043478261
boy,0.1163043478260869,-0.1184782608695652,0.11739130434782605,1.3706521739130435,1.1532608695652171,1.2619565217391302,0.0701086956521739,0.0,0.0447299822939209,0.158695652173913
elder,0.0081521739130434,0.0114130434782608,0.0097826086956521,1.0483695652173912,1.4625,1.2554347826086956,0.18913043478260866,0.0,0.0370923913043479,0.1630434782608695
girl,0.1472826086956521,-0.1559782608695652,0.15163043478260865,1.3875,1.178804347826087,1.2831521739130434,0.040760869565217406,0.0,0.0613808556997127,0.1445652173913043
kid,0.1032608695652173,-0.1103260869565217,0.10679347826086949,1.5184782608695653,1.1146739130434782,1.3165760869565217,0.08070652173913045,0.0,0.0580552983037628,0.1222826086956521
man,0.0092391304347826,-0.0135869565217391,0.01141304347826085,1.119021739130435,1.2646739130434783,1.1918478260869567,0.17608695652173909,0.0,0.0720683796721148,0.2054347826086956
woman,0.0978260869565217,-0.0815217391304347,0.0896739130434782,1.326086956521739,1.2956521739130435,1.3108695652173914,0.09782608695652174,0.0,0.0793570219966159,0.1260869565217391
