,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a,TB_nonOld_std,TB_old_std,TB_std,BAmt_nonOld_std,BAmt_old_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.10141304347826083,-0.10141304347826083,0.10141304347826083,0.5314130434782609,0.5314130434782609,0.5314130434782609,0.0,0.07260869565217384,0.020557553680774422,0.46858695652173915,0.015231360048350755,0.015231360048350755,0.015231360048350755,0.0032681079083419443,0.0032681079083419443,0.0032681079083419443,0.0,0.006395107153531213,0.00291334699383065,0.0032681079083419226
boy,0.06521739130434777,-0.06521739130434777,0.06521739130434777,0.822391304347826,0.822391304347826,0.822391304347826,0.0453260869565217,0.0,0.045095546585736314,0.17760869565217385,0.024917159535538365,0.024917159535538365,0.024917159535538365,0.05038767477643895,0.05038767477643895,0.05038767477643895,0.01803037764325566,0.0,0.017695086593846936,0.05038767477643894
elder,-0.07391304347826085,0.07391304347826085,0.07391304347826085,0.7956521739130434,0.7956521739130434,0.7956521739130434,0.17532608695652166,0.0,0.043328189062423465,0.2043478260869565,0.04820869682853378,0.04820869682853378,0.04820869682853378,0.05854348229709862,0.05854348229709862,0.05854348229709862,0.03382443831905038,0.0,0.003824561507627236,0.05854348229709864
girl,0.07489130434782605,-0.07489130434782605,0.07489130434782605,0.8105434782608695,0.8105434782608695,0.8105434782608695,0.026521739130434718,0.0,0.06278135661944306,0.1894565217391304,0.014893287713046842,0.014893287713046842,0.014893287713046842,0.07843172774345979,0.07843172774345979,0.07843172774345979,0.014948715101165133,0.0,0.011718965370551787,0.07843172774345977
kid,0.07945652173913038,-0.07945652173913038,0.07945652173913038,0.8172826086956521,0.8172826086956521,0.8172826086956521,0.024999999999999942,0.0,0.0429382397795768,0.18271739130434778,0.01690697890599584,0.01690697890599584,0.01690697890599584,0.07735236563162805,0.07735236563162805,0.07735236563162805,0.02328472973734932,0.0,0.011188153918078949,0.07735236563162808
man,0.0191304347826087,-0.0191304347826087,0.025217391304347782,0.7821739130434782,0.7821739130434782,0.7821739130434782,0.08228260869565211,0.0,0.05393865757514306,0.2178260869565217,0.029631080729186732,0.029631080729186732,0.024658825113022545,0.08580721456750388,0.08580721456750388,0.08580721456750388,0.029326884638005608,0.0,0.013770152717029341,0.08580721456750387
woman,0.020217391304347798,-0.020217391304347798,0.03413043478260864,0.7865217391304349,0.7865217391304349,0.7865217391304349,0.081195652173913,0.0,0.055533164923910916,0.21347826086956517,0.03220657859978247,0.03220657859978247,0.016766634659560714,0.080014619410897,0.080014619410897,0.080014619410897,0.020429578430751383,0.0,0.01300794437589658,0.08001461941089703
