,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a,TB_nonOld_std,TB_old_std,TB_std,BAmt_nonOld_std,BAmt_old_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.1946739130434782,-0.10956521739130431,0.15211956521739117,0.8194565217391304,0.7747826086956522,0.7971195652173912,0.0,0.11148550724637676,0.020557553680774422,0.46858695652173915,0.1946739130434782,-0.10956521739130431,0.15211956521739117,0.8194565217391304,0.7747826086956522,0.7971195652173912,0.0,0.11148550724637676,0.020557553680774422,0.46858695652173915
boy,0.1079347826086956,-0.08771739130434777,0.09782608695652165,1.3372826086956522,1.129891304347826,1.233586956521739,0.06798913043478261,0.0,0.045095546585736314,0.17760869565217385,0.1079347826086956,-0.08771739130434777,0.09782608695652165,1.3372826086956522,1.129891304347826,1.233586956521739,0.06798913043478261,0.0,0.045095546585736314,0.17760869565217385
elder,-0.08108695652173911,0.14065217391304344,0.11249999999999993,1.003695652173913,1.3832608695652175,1.1934782608695653,0.26298913043478256,0.0,0.043328189062423465,0.2043478260869565,-0.08108695652173911,0.14065217391304344,0.11249999999999993,1.003695652173913,1.3832608695652175,1.1934782608695653,0.26298913043478256,0.0,0.043328189062423465,0.2043478260869565
girl,0.13152173913043474,-0.09315217391304345,0.11233695652173907,1.309782608695652,1.1218478260869567,1.2158152173913044,0.040760869565217336,0.0,0.06278135661944306,0.1894565217391304,0.13152173913043474,-0.09315217391304345,0.11233695652173907,1.309782608695652,1.1218478260869567,1.2158152173913044,0.040760869565217336,0.0,0.06278135661944306,0.1894565217391304
kid,0.12945652173913041,-0.10891304347826081,0.11918478260869558,1.397282608695652,1.0545652173913043,1.2259239130434783,0.0519565217391304,0.0,0.0429382397795768,0.18271739130434778,0.12945652173913041,-0.10891304347826081,0.11918478260869558,1.397282608695652,1.0545652173913043,1.2259239130434783,0.0519565217391304,0.0,0.0429382397795768,0.18271739130434778
man,0.043260869565217366,-0.01413043478260868,0.040978260869565096,1.1210869565217392,1.2254347826086958,1.1732608695652176,0.12342391304347818,0.0,0.05393865757514306,0.2178260869565217,0.043260869565217366,-0.01413043478260868,0.040978260869565096,1.1210869565217392,1.2254347826086958,1.1732608695652176,0.12342391304347818,0.0,0.05393865757514306,0.2178260869565217
woman,0.05293478260869562,-0.00771739130434782,0.056304347826086856,1.1648913043478262,1.1946739130434783,1.1797826086956522,0.1217934782608695,0.0,0.055533164923910916,0.21347826086956517,0.05293478260869562,-0.00771739130434782,0.056304347826086856,1.1648913043478262,1.1946739130434783,1.1797826086956522,0.1217934782608695,0.0,0.055533164923910916,0.21347826086956517
