,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0788043478260869,-0.0788043478260869,0.0788043478260869,0.5342391304347827,0.5342391304347827,0.5342391304347827,0.0,0.06856884057971009,0.0158981886092326,0.4657608695652174
boy,0.1016304347826086,-0.1016304347826086,0.1016304347826086,0.8179347826086957,0.8179347826086957,0.8179347826086957,0.02282608695652169,0.0,0.0310843054082714,0.1820652173913043
elder,-0.1309782608695652,0.1309782608695652,0.1309782608695652,0.8494565217391304,0.8494565217391304,0.8494565217391304,0.20978260869565213,0.0,0.0426181151157602,0.1505434782608695
girl,0.0766304347826087,-0.0766304347826087,0.0766304347826087,0.7625,0.7625,0.7625,0.0021739130434782067,0.0,0.0544336706014615,0.2375
kid,0.0853260869565217,-0.0853260869565217,0.0853260869565217,0.8179347826086957,0.8179347826086957,0.8179347826086957,0.0065217391304348005,0.0,0.0535442634213366,0.1820652173913043
man,-0.0016304347826086,0.0016304347826086,0.0016304347826086,0.7853260869565217,0.7853260869565217,0.7853260869565217,0.08043478260869551,0.0,0.0546235932774775,0.2146739130434782
woman,-0.0108695652173913,0.0108695652173913,0.0108695652173913,0.7684782608695652,0.7684782608695652,0.7684782608695652,0.0896739130434782,0.0,0.0491826086956522,0.2315217391304347
