,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0967391304347826,-0.0097826086956521,0.053260869565217354,0.283695652173913,0.2413043478260869,0.26249999999999996,0.0,0.04307065217391306,0.0220835670218732,0.475
boy,0.0141304347826086,-0.0157608695652173,0.01494565217391295,0.6076086956521739,0.2842391304347826,0.4459239130434782,0.0442934782608696,0.0,0.0533330925899176,0.1081521739130434
elder,0.0021739130434782,0.0456521739130434,0.0239130434782608,0.2217391304347826,0.6217391304347826,0.4217391304347826,0.07499999999999996,0.0,0.0468336218878782,0.1565217391304348
girl,0.0467391304347826,-0.0255434782608695,0.03614130434782605,0.6369565217391304,0.2885869565217391,0.4627717391304348,0.0328804347826087,0.0,0.0739612990397143,0.0744565217391304
kid,0.0543478260869565,-0.0413043478260869,0.0478260869565217,0.6815217391304348,0.2380434782608695,0.45978260869565213,0.03695652173913045,0.0,0.0326231562710883,0.0804347826086956
man,0.0228260869565217,-0.0108695652173913,0.0168478260869565,0.3891304347826086,0.4510869565217391,0.42010869565217385,0.03750000000000005,0.0,0.0443710307767465,0.1597826086956521
woman,0.033695652173913,-0.0103260869565217,0.02201086956521735,0.3858695652173913,0.4603260869565217,0.4230978260869565,0.031793478260869604,0.0,0.0535686883449031,0.1538043478260869
