,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0331521739130434,0.0038043478260869,0.01847826086956515,0.1146739130434782,0.0940217391304347,0.10434782608695645,0.0,0.034556159420289785,0.046119235095613,0.8967391304347826
boy,-0.0114130434782608,0.0277173913043478,0.0195652173913043,0.1831521739130434,0.1331521739130435,0.15815217391304343,0.03423913043478255,0.0,0.0890756302521007,0.8646739130434783
elder,-0.0320652173913043,0.067391304347826,0.04972826086956515,0.1516304347826087,0.2478260869565217,0.1997282608695652,0.0644021739130434,0.0,0.0586868099941895,0.8021739130434783
girl,-0.021195652173913,0.0309782608695652,0.0260869565217391,0.1809782608695652,0.1418478260869565,0.16141304347826085,0.04076086956521735,0.0,0.0955056179775279,0.8597826086956522
kid,0.0652173913043478,-0.0097826086956521,0.03749999999999995,0.242391304347826,0.1554347826086956,0.19891304347826078,0.022826086956521698,0.0,0.0528128587830081,0.8141304347826087
man,-0.0065217391304347,0.0114130434782608,0.00896739130434775,0.1663043478260869,0.2038043478260869,0.1850543478260869,0.023641304347826,0.0,0.0746606334841628,0.8375
woman,-0.0070652173913043,0.0010869565217391,0.0040760869565217,0.1668478260869565,0.1804347826086956,0.17364130434782604,0.02146739130434775,0.0,0.0691609977324263,0.8429347826086957
