,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0065217391304347,-0.0065217391304347,0.0065217391304347,0.067391304347826,0.067391304347826,0.067391304347826,0.0,0.007880681056970084,0.0420639371845203,0.9016304347826088
boy,0.0130434782608695,-0.0130434782608695,0.0130434782608695,0.0956521739130434,0.0956521739130434,0.0956521739130434,0.0065217391304348005,0.0,0.0598006644518271,0.8858695652173914
elder,-0.008695652173913,0.008695652173913,0.008695652173913,0.0847826086956521,0.0847826086956521,0.0847826086956521,0.0152173913043477,0.0,0.055524397083567,0.8842391304347826
girl,-0.0027173913043478,0.0027173913043478,0.0027173913043478,0.1081521739130434,0.1081521739130434,0.1081521739130434,0.0092391304347825,0.0,0.0799112097669256,0.871195652173913
kid,0.0070652173913043,-0.0070652173913043,0.0070652173913043,0.1114130434782608,0.1114130434782608,0.1114130434782608,0.0005434782608696002,0.0,0.0354767184035476,0.8690217391304348
man,-0.0016313213703099,0.0016313213703099,0.0016313213703099,0.0821098423056008,0.0821098423056008,0.0821098423056008,0.0081530605007446,0.0,0.052808988764045,0.8853260869565217
woman,-0.0010875475802066,0.0010875475802066,0.0010875475802066,0.0837411636759108,0.0837411636759108,0.0837411636759108,0.0076092867106413,0.0,0.0633053221288515,0.8864130434782609
