,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0097879282218597,-0.0097879282218597,0.0097879282218597,0.0696030451332245,0.0696030451332245,0.0696030451332245,0.0,0.022739053597181785,0.046119235095613,0.8967391304347826
boy,-0.0130434782608695,0.0130434782608695,0.0130434782608695,0.1054347826086956,0.1054347826086956,0.1054347826086956,0.022831406482729202,0.0,0.0890756302521007,0.8646739130434783
elder,-0.0331521739130434,0.0331521739130434,0.0331521739130434,0.1331521739130435,0.1331521739130435,0.1331521739130435,0.042940102134903096,0.0,0.0586868099941895,0.8021739130434783
girl,-0.017391304347826,0.017391304347826,0.017391304347826,0.1076086956521739,0.1076086956521739,0.1076086956521739,0.0271792325696857,0.0,0.0955056179775279,0.8597826086956522
kid,0.025,-0.025,0.025,0.1326086956521739,0.1326086956521739,0.1326086956521739,0.015212071778140301,0.0,0.0528128587830081,0.8141304347826087
man,-0.0059782608695652,0.0059782608695652,0.0059782608695652,0.1233695652173913,0.1233695652173913,0.1233695652173913,0.015766189091424902,0.0,0.0746606334841628,0.8375
woman,-0.0027173913043478,0.0027173913043478,0.0027173913043478,0.1157608695652173,0.1157608695652173,0.1157608695652173,0.0125053195262075,0.0,0.0691609977324263,0.8429347826086957
