,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0228260869565217,0.0179347826086956,0.02038043478260865,0.0413043478260869,0.0288043478260869,0.0350543478260869,0.0,0.0060240432733606,0.0396426577331099,0.9032608695652172
boy,0.0244565217391304,0.0201086956521739,0.02228260869565215,0.0744565217391304,0.0451086956521739,0.05978260869565215,0.0019021739130435002,0.0,0.0531674208144796,0.841304347826087
elder,0.0163043478260869,0.0081521739130434,0.01222826086956515,0.0260869565217391,0.1168478260869565,0.0714673913043478,0.0081521739130435,0.0,0.0443181818181819,0.8135869565217392
girl,0.0277173913043478,0.0135869565217391,0.02065217391304345,0.1070652173913043,0.0559782608695652,0.08152173913043476,0.0046195652173913,0.0,0.071753986332574,0.7913043478260869
kid,0.0271886895051658,0.0163132137030995,0.02175095160413265,0.1370309951060359,0.0380641653072321,0.087547580206634,0.0029920857271201005,0.0,0.0661434977578474,0.7945652173913044
man,0.0190217391304347,0.0266304347826086,0.02282608695652165,0.0418478260869565,0.0722826086956521,0.0570652173913043,0.00625,0.0,0.0907016543069023,0.8385869565217391
woman,0.0070652173913043,0.0092391304347826,0.00815217391304345,0.0864130434782608,0.0538043478260869,0.07010869565217386,0.0122282608695652,0.0,0.0908065425831923,0.8233695652173914
