,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0206521739130434,0.0141304347826086,0.017391304347826,0.0380434782608695,0.0293478260869565,0.033695652173913,0.0,0.005934128503991609,0.0420639371845203,0.9016304347826088
boy,0.0293478260869565,0.0163043478260869,0.0228260869565217,0.0652173913043478,0.0304347826086956,0.0478260869565217,0.005434782608695701,0.0,0.0598006644518271,0.8858695652173914
elder,0.0103260869565217,0.0190217391304347,0.0146739130434782,0.0201086956521739,0.0646739130434782,0.04239130434782605,0.0076086956521739,0.0,0.055524397083567,0.8842391304347826
girl,0.0081521739130434,0.0108695652173913,0.00951086956521735,0.0755434782608695,0.0326086956521739,0.054076086956521704,0.00788043478260865,0.0,0.0799112097669256,0.871195652173913
kid,0.0190217391304347,0.0119565217391304,0.01548913043478255,0.0885869565217391,0.0228260869565217,0.055706521739130405,0.00190217391304345,0.0,0.0354767184035476,0.8690217391304348
man,0.0233822729744426,0.0250135943447525,0.024197933659597548,0.0418705818379554,0.0402392604676454,0.041054921152800405,0.006806629311771549,0.0,0.052808988764045,0.8853260869565217
woman,0.0108754758020663,0.0119630233822729,0.011419249592169601,0.0467645459488852,0.0369766177270255,0.04187058183795535,0.0059720547556564,0.0,0.0633053221288515,0.8864130434782609
