,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0353260869565217,0.0059782608695652,0.02065217391304345,0.1114130434782608,0.1038043478260869,0.10760869565217385,0.0,0.013541666666666648,0.0359147025813693,0.8967391304347826
boy,0.0434782608695652,0.0043478260869565,0.02391304347826085,0.133695652173913,0.1141304347826086,0.12391304347826079,0.0048913043478261,0.0,0.0310421286031041,0.8978260869565218
elder,-0.0152173913043478,0.0467391304347826,0.0309782608695652,0.1108695652173913,0.1532608695652174,0.13206521739130433,0.04565217391304345,0.0,0.0656851642129106,0.8717391304347826
girl,0.025,0.0038043478260869,0.01440217391304345,0.1369565217391304,0.1157608695652173,0.12635869565217384,0.00625,0.0,0.0667414469994391,0.8847826086956522
kid,0.0358695652173913,-0.0016304347826086,0.01874999999999995,0.1358695652173913,0.1038043478260869,0.11983695652173909,0.004076086956521698,0.0,0.0424929178470254,0.8793478260869565
man,0.0271739130434782,0.017391304347826,0.0222826086956521,0.133695652173913,0.1271739130434782,0.1304347826086956,0.00978260869565215,0.0,0.0542809177392278,0.8842391304347826
woman,0.0244565217391304,0.0163043478260869,0.02038043478260865,0.1494565217391304,0.1293478260869565,0.13940217391304344,0.0105978260869565,0.0,0.0624648283624085,0.8728260869565218
