,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1032608695652173,-0.1032608695652173,0.1032608695652173,0.532608695652174,0.532608695652174,0.532608695652174,0.0,0.06938405797101442,0.0191284828965988,0.4673913043478261
boy,0.0695652173913043,-0.0695652173913043,0.0695652173913043,0.7358695652173913,0.7358695652173913,0.7358695652173913,0.033695652173913,0.0,0.0228429576785886,0.2641304347826086
elder,-0.0739130434782608,0.0739130434782608,0.0739130434782608,0.7282608695652174,0.7282608695652174,0.7282608695652174,0.1771739130434781,0.0,0.0478359348072283,0.2717391304347826
girl,0.0554347826086956,-0.0554347826086956,0.0554347826086956,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.04782608695652169,0.0,0.046428832695262,0.3043478260869565
kid,0.0505434782608695,-0.0505434782608695,0.0505434782608695,0.7005434782608696,0.7005434782608696,0.7005434782608696,0.05271739130434779,0.0,0.0297681364700086,0.2994565217391304
man,0.0695652173913043,-0.0695652173913043,0.0695652173913043,0.6217391304347826,0.6217391304347826,0.6217391304347826,0.033695652173913,0.0,0.0337485705943894,0.3782608695652174
woman,0.0320652173913043,-0.0320652173913043,0.0320652173913043,0.6440217391304348,0.6440217391304348,0.6440217391304348,0.071195652173913,0.0,0.0402287073964424,0.3559782608695652
