,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1065217391304347,-0.1065217391304347,0.1065217391304347,0.525,0.525,0.525,0.0,0.0678442028985507,0.0220835670218732,0.475
boy,0.029891304347826,-0.029891304347826,0.029891304347826,0.8918478260869566,0.8918478260869566,0.8918478260869566,0.0766304347826087,0.0,0.0533330925899176,0.1081521739130434
elder,-0.0434782608695652,0.0434782608695652,0.0434782608695652,0.8434782608695652,0.8434782608695652,0.8434782608695652,0.1499999999999999,0.0,0.0468336218878782,0.1565217391304348
girl,0.0722826086956521,-0.0722826086956521,0.0722826086956521,0.9255434782608696,0.9255434782608696,0.9255434782608696,0.03423913043478259,0.0,0.0739612990397143,0.0744565217391304
kid,0.0956521739130434,-0.0956521739130434,0.0956521739130434,0.9195652173913044,0.9195652173913044,0.9195652173913044,0.010869565217391297,0.0,0.0326231562710883,0.0804347826086956
man,0.033695652173913,-0.033695652173913,0.033695652173913,0.8402173913043478,0.8402173913043478,0.8402173913043478,0.0728260869565217,0.0,0.0443710307767465,0.1597826086956521
woman,0.0440217391304347,-0.0440217391304347,0.0440217391304347,0.846195652173913,0.846195652173913,0.846195652173913,0.06249999999999999,0.0,0.0535686883449031,0.1538043478260869
