,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d,TB_nonOld_std,TB_old_std,TB_std,BAmt_nonOld_std,BAmt_old_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,0.03184782608695648,0.00771739130434778,0.019782608695652078,0.11032608695652169,0.0970652173913043,0.10369565217391297,0.0,0.018931159420289757,0.03869981903997806,0.899891304347826,0.003711602408470414,0.0030628266964359417,0.001643067006285979,0.0030935324936429724,0.004133294204745979,0.00269884978650762,0.0,0.009107293252123368,0.005566990400879107,0.0026713490711835802
boy,0.02804347826086954,0.009782608695652142,0.02163043478260862,0.17369565217391297,0.13543478260869563,0.15456521739130427,0.0113043478260869,0.0,0.054217849482271666,0.8671739130434784,0.0204006421560222,0.010699760610717124,0.0017660953053556237,0.023656229671450833,0.016822912856441524,0.019330109132972534,0.011740388418908579,0.0,0.02023540662879795,0.021930139121545945
elder,-0.010652173913043479,0.04413043478260866,0.03260869565217386,0.13913043478260867,0.2091304347826087,0.17413043478260865,0.042065217391304276,0.0,0.05487711814742544,0.8386956521739132,0.021546976858024074,0.02816748786102081,0.017628310331446295,0.02617286578866905,0.047815463246943954,0.03684421875378224,0.023551741895532895,0.0,0.007285395143708245,0.032917738450961305
girl,0.01249999999999998,0.01217391304347824,0.016684782608695582,0.19163043478260866,0.15239130434782605,0.1720108695652173,0.017880434782608663,0.0,0.07706013630747995,0.8527173913043479,0.02099543113499751,0.010845625811536004,0.006087441750846052,0.04324748536676097,0.03489722962013866,0.03898410138351955,0.011844085967298426,0.0,0.01015050098416105,0.03226631853666084
kid,0.03902173913043474,0.00152173913043478,0.02255434782608686,0.2283695652173913,0.15673913043478255,0.19255434782608685,0.008206521739130359,0.0,0.0524777493483534,0.8354347826086957,0.013767925246581757,0.006570470112916207,0.007733831234107449,0.05845603262686058,0.03714243518528885,0.04763381558854623,0.007688632883313264,0.0,0.012200059309155124,0.032910559322713376
man,0.01152173913043476,0.020978260869565158,0.01755434782608686,0.15065217391304347,0.169891304347826,0.16027173913043471,0.01679347826086952,0.0,0.06840149929216288,0.8542391304347825,0.012120418180162058,0.008310776023311001,0.0068197318797114945,0.018931150752373043,0.03769812187887756,0.028233368726399498,0.005067479435191345,0.0,0.014002300836292598,0.025357556488697888
woman,0.00380434782608694,0.012608695652173863,0.012228260869565142,0.1677173913043478,0.16065217391304343,0.16418478260869557,0.017336956521739062,0.0,0.06994753816137572,0.8523913043478262,0.013156215692293657,0.006659771166104513,0.005901182957887106,0.032252767645489774,0.02971310519009763,0.029621011133435467,0.0078708712584268,0.0,0.01068831044885054,0.02350340843238504
