,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.2032608695652173,-0.1163043478260869,0.15978260869565208,0.808695652173913,0.7663043478260869,0.7875,0.0,0.10520833333333328,0.0220835670218732,0.475
boy,0.0440217391304347,-0.0456521739130434,0.04483695652173905,1.4994565217391305,1.1760869565217391,1.3377717391304347,0.11494565217391305,0.0,0.0533330925899176,0.1081521739130434
elder,-0.0413043478260869,0.0891304347826087,0.0652173913043478,1.065217391304348,1.4652173913043478,1.2652173913043478,0.2249999999999999,0.0,0.0468336218878782,0.1565217391304348
girl,0.1190217391304347,-0.0978260869565217,0.1084239130434782,1.5625,1.2141304347826087,1.3883152173913045,0.051358695652173894,0.0,0.0739612990397143,0.0744565217391304
kid,0.15,-0.1369565217391304,0.1434782608695652,1.6010869565217392,1.1576086956521738,1.3793478260869565,0.0369565217391304,0.0,0.0326231562710883,0.0804347826086956
man,0.0565217391304347,-0.0445652173913043,0.050543478260869495,1.2293478260869566,1.291304347826087,1.2603260869565218,0.10923913043478259,0.0,0.0443710307767465,0.1597826086956521
woman,0.0777173913043478,-0.0543478260869565,0.06603260869565214,1.2320652173913045,1.306521739130435,1.2692934782608698,0.09374999999999994,0.0,0.0535686883449031,0.1538043478260869
