,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0233822729744426,0.0135943447525829,0.01848830886351275,0.0451332245785753,0.0244698205546492,0.03480152256661225,0.0,0.015538656208872159,0.046119235095613,0.8967391304347826
boy,0.0016304347826086,0.0146739130434782,0.0081521739130434,0.0777173913043478,0.0277173913043478,0.0527173913043478,0.01141570324136465,0.0,0.0890756302521007,0.8646739130434783
elder,0.0010869565217391,0.0342391304347826,0.01766304347826085,0.0184782608695652,0.1146739130434782,0.0665760869565217,0.021470051067451597,0.0,0.0586868099941895,0.8021739130434783
girl,-0.0038043478260869,0.0135869565217391,0.008695652173913,0.0733695652173913,0.0342391304347826,0.05380434782608695,0.013597004515686649,0.0,0.0955056179775279,0.8597826086956522
kid,0.0402173913043478,0.0152173913043478,0.0277173913043478,0.1097826086956521,0.0228260869565217,0.06630434782608689,0.009229082440835052,0.0,0.0528128587830081,0.8141304347826087
man,-0.0005434782608695,0.0054347826086956,0.00298913043478255,0.0429347826086956,0.0804347826086956,0.0616847826086956,0.0160426566895997,0.0,0.0746606334841628,0.8375
woman,-0.0043478260869565,-0.0016304347826086,0.00298913043478255,0.0510869565217391,0.0646739130434782,0.05788043478260865,0.0214774392982953,0.0,0.0691609977324263,0.8429347826086957
