,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0934782608695652,0.0,0.0467391304347826,0.2869565217391304,0.2456521739130434,0.2663043478260869,0.0,0.052943840579710126,0.0245635056487503,0.4673913043478261
boy,0.033695652173913,-0.0130434782608695,0.023369565217391253,0.5054347826086957,0.3195652173913043,0.4125,0.036413043478260854,0.0,0.0734873949579831,0.175
elder,-0.0070652173913043,0.1130434782608695,0.0600543478260869,0.1592391304347826,0.5608695652173913,0.3600543478260869,0.1067934782608695,0.0,0.0422608821969027,0.2798913043478261
girl,0.0543478260869565,-0.0146739130434782,0.03451086956521735,0.4728260869565217,0.3407608695652174,0.40679347826086953,0.026902173913043455,0.0,0.0777021250610648,0.1864130434782608
kid,0.058695652173913,-0.0358695652173913,0.04728260869565215,0.5478260869565217,0.2228260869565217,0.3853260869565217,0.03532608695652175,0.0,0.0407003444316877,0.2293478260869565
man,0.0054347826086956,0.0190217391304347,0.01222826086956515,0.3478260869565217,0.5211956521739131,0.43451086956521734,0.053532608695652156,0.0,0.0648817135549871,0.1309782608695652
woman,0.0119565217391304,0.0358695652173913,0.02391304347826085,0.3510869565217391,0.4489130434782609,0.4,0.05869565217391305,0.0,0.055328798185941,0.2
