,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_polarity_amb,old_polarity_amb,TB_polarity_amb,PB_polarity_amb,nonOld_polarity_dis,old_polarity_dis,TB_polarity_dis,PB_polarity_dis,nonOld_amount_amb,old_amount_amb,TB_amount_amb,PB_amount_amb,nonOld_amount_dis,old_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0253950828461282,0.0287727539635935,0.0320652173913043,0.0576086956521739,0.5135869565217391,0.117391304347826,0.0,0.0,0.0744565217391304,-0.0510869565217391,0.06277173913043474,0.0,0.0076335877862595,0.0207197382769901,0.014176663031624799,0.0,1.3005434782608696,1.316304347826087,1.3084239130434783,0.0,0.623773173391494,0.6161395856052344,0.6199563794983642,0.0
boy,0.0363109219025248,0.0405167351732236,0.0804347826086956,0.075,0.5396739130434782,0.1038043478260869,0.0109158390563966,0.011743981209630102,0.0657608695652173,-0.0418478260869565,0.0538043478260869,0.008967391304347844,0.0315904139433551,0.0250544662309368,0.028322440087145948,0.01414577705552115,1.3972826086956522,1.2766304347826087,1.3369565217391304,0.06820652173913044,0.5980392156862745,0.5620915032679739,0.5800653594771241,0.03989102002124001
girl,0.0306207506460272,0.0328909405654933,0.0597826086956521,0.0565217391304347,0.5521739130434783,0.0690217391304347,0.0052256677998989975,0.0041181866018998,0.0521739130434782,-0.0260869565217391,0.03913043478260865,0.023641304347826096,0.0278688524590163,0.0131147540983606,0.02049180327868845,0.01392012442569315,1.4206521739130435,1.3478260869565215,1.3842391304347825,0.07581521739130426,0.6027322404371585,0.5726775956284152,0.5877049180327869,0.032251461465577336
kid,0.039666774265637,0.0428326670474015,0.0733695652173913,0.0999999999999999,0.5554347826086956,0.0739130434782608,0.014271691419508799,0.014059913083807999,0.058695652173913,-0.0375,0.0480978260869565,0.014673913043478246,0.0321001088139281,0.030467899891186,0.03128400435255705,0.01710734132093225,1.4706521739130434,1.2733695652173913,1.3720108695652173,0.10652173913043472,0.6251360174102285,0.5647442872687704,0.5949401523394995,0.0263790711775993
man,0.0515312131919905,0.0588928150765606,0.0684782608695652,0.0858695652173913,0.5429347826086957,0.125,0.026136130345862298,0.0301200611129671,-0.0097826086956521,0.0521739130434782,0.03097826086956515,0.09374999999999989,0.0136911281489594,0.0383351588170865,0.02601314348302295,0.01183648045139815,1.2347826086956522,1.3380434782608697,1.286413043478261,0.04375000000000007,0.5536692223439211,0.5947426067907996,0.5742059145673604,0.04575046493100382
woman,0.0110403726708073,0.0122448979591835,0.0684782608695652,0.0608695652173913,0.5293478260869565,0.0983695652173913,-0.014354710175320902,-0.01652785600441,0.05,0.0043478260869565,0.02717391304347825,0.03994565217391299,0.0137136588041689,0.0285244103126714,0.02111903455842015,0.00694237152679535,1.2869565217391303,1.367391304347826,1.3271739130434783,0.03233695652173918,0.6017553483269337,0.6176631925397696,0.6097092704333517,0.011770715999547765
elder,0.0506806176351076,0.0560747663551401,0.0668478260869565,0.1,0.5413043478260869,0.096195652173913,0.0252855347889794,0.027302012391546605,-0.0347826086956521,0.071195652173913,0.052989130434782546,0.11576086956521729,0.0334063526834611,0.0235487404162102,0.02847754654983565,0.014300883518210851,1.2315217391304347,1.4570652173913043,1.3442934782608695,0.10489130434782612,0.5503833515881709,0.6259583789704272,0.588170865279299,0.04160430758425793
