,TB,BAMT,PB
0,0.15489130434782605,0.7989130434782609,0.10407608695652172
1,0.11820652173913039,0.8013586956521739,0.1058423913043478
2,0.1402173913043478,0.7989130434782609,0.13319746376811592
3,0.18749999999999994,0.7989130434782609,0.10910326086956519
4,0.15978260869565208,0.7875,0.10520833333333328
