,nonOld,old
boy,-0.023152173913043462,-0.028913043478260857
elder,-0.031413043478260815,-0.009456521739130423
girl,-0.03608695652173912,-0.013586956521739118
kid,-0.03510869565217388,-0.02663043478260868
man,-0.0285869565217391,-0.01999999999999998
woman,-0.01032608695652174,-0.0484782608695652
