,nonOld,old
boy,0.5148913043478262,0.3075
elder,0.20804347826086955,0.5876086956521739
girl,0.4992391304347826,0.31130434782608696
kid,0.58,0.23728260869565215
man,0.33891304347826084,0.44326086956521743
woman,0.37836956521739123,0.4081521739130435
