,nonOld,old
boy,0.6076086956521739,0.2842391304347826
elder,0.2217391304347826,0.6217391304347826
girl,0.6369565217391304,0.28858695652173916
kid,0.6815217391304348,0.23804347826086958
man,0.38913043478260867,0.45108695652173914
woman,0.3858695652173913,0.4603260869565217
