,nonOld,old
boy,1.3372826086956522,1.129891304347826
elder,1.003695652173913,1.3832608695652175
girl,1.309782608695652,1.1218478260869567
kid,1.397282608695652,1.0545652173913043
man,1.1210869565217392,1.2254347826086958
woman,1.1648913043478262,1.1946739130434783
