,nonOld,old
boy,0.051086956521739134,0.03152173913043478
elder,0.02282608695652174,0.06521739130434782
girl,0.05271739130434783,0.03152173913043478
kid,0.05597826086956522,0.02391304347826087
man,0.04673913043478261,0.04021739130434782
woman,0.05652173913043478,0.03641304347826087
