,nonOld,old
boy,0.02195652173913038,0.01586956521739126
elder,0.0076086956521738604,0.025869565217391262
girl,0.01239130434782606,0.012282608695652161
kid,0.02652469442277226,0.01402351230583726
man,0.0146764545948885,0.017828805825472183
woman,0.0067403125517176195,0.00967521337210674
