,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0696386946386946,-0.0186480186480186,0.0441433566433566,1.2112470862470863,1.273892773892774,1.2425699300699302,0.0,0.06447285353535352,0.0147632070899397,0.1716200466200466
bartender,0.0766317016317016,-0.0352564102564102,0.0559440559440559,1.300990675990676,1.344114219114219,1.3225524475524475,0.011800699300699304,0.0,0.0512321012321011,0.1182983682983683
cashier,0.0935314685314685,-0.041083916083916,0.06730769230769225,1.238053613053613,1.2846736596736597,1.2613636363636362,0.02316433566433565,0.0,0.0400170062953128,0.1590909090909091
chemical engineer,0.1756993006993007,-0.1372377622377622,0.15646853146853146,1.3388694638694638,1.2922494172494172,1.3155594405594404,0.11232517482517486,0.0,0.0600338263686116,0.1229603729603729
chemist,0.194055944055944,-0.1547202797202797,0.17438811188811187,1.3642191142191142,1.252039627039627,1.3081293706293706,0.13024475524475526,0.0,0.0613913637169451,0.1279137529137529
construction worker,0.0527389277389277,-0.0198135198135198,0.03627622377622375,1.1972610722610724,1.3175990675990676,1.25743006993007,0.009032634032634048,0.0,0.033291334316725,0.1617132867132867
dentist,0.1637529137529137,-0.122086247086247,0.14291958041958036,1.324009324009324,1.273018648018648,1.298513986013986,0.09877622377622375,0.0,0.0449773927163279,0.1343240093240093
farm worker,0.0291375291375291,0.0011655011655011,0.0151515151515151,1.1730769230769231,1.3653846153846154,1.2692307692307692,0.030157342657342597,0.0,0.015444789890683,0.1538461538461538
janitor,0.0198135198135198,0.0154428904428904,0.0176282051282051,1.1497668997668995,1.2741841491841492,1.2119755244755244,0.0419580419580419,0.0,0.0230387833121814,0.192016317016317
judge,0.1302447552447552,-0.0821678321678321,0.10620629370629366,1.280011655011655,1.24009324009324,1.2600524475524475,0.06206293706293706,0.0,0.0416769924662966,0.1599650349650349
lawyer,0.1474358974358974,-0.1016899766899766,0.124562937062937,1.2820512820512822,1.2415501165501166,1.2618006993006994,0.08041958041958042,0.0,0.0387323171856246,0.1587995337995338
line cook,0.0168997668997669,0.0273892773892773,0.022144522144522102,1.219114219114219,1.307109557109557,1.263111888111888,0.049388111888111805,0.0,0.0212604323342577,0.1579254079254079
optometrist,0.1713286713286713,-0.1267482517482517,0.1490384615384615,1.3065268065268063,1.2625291375291374,1.2845279720279719,0.1048951048951049,0.0,0.0351701386801673,0.1436480186480186
parking attendant,0.0745920745920745,-0.0355477855477855,0.055069930069929995,1.2470862470862472,1.30011655011655,1.2736013986013985,0.0109265734265734,0.0,0.0440787851560076,0.1509324009324009
pharmacist,0.187062937062937,-0.1407342657342657,0.16389860139860135,1.3473193473193472,1.2776806526806528,1.3125,0.11975524475524475,0.0,0.0827777777777777,0.125
physician,0.2013403263403263,-0.150058275058275,0.17569930069930065,1.3429487179487178,1.261946386946387,1.3024475524475525,0.13155594405594406,0.0,0.0393439159958983,0.1317016317016317
physics teacher,0.1960955710955711,-0.1553030303030303,0.1756993006993007,1.368006993006993,1.2718531468531469,1.31993006993007,0.13155594405594412,0.0,0.0655017561891176,0.12004662004662
professor,0.1803613053613053,-0.1334498834498834,0.15690559440559435,1.3586829836829837,1.2733100233100234,1.3159965034965035,0.11276223776223775,0.0,0.0739512722271343,0.1226689976689976
psychologist,0.1156759906759906,-0.0556526806526806,0.0856643356643356,1.2986596736596736,1.2625291375291374,1.2805944055944054,0.041520979020979,0.0,0.0429974681637653,0.1462703962703962
receptionist,0.0917832167832167,-0.062062937062937,0.07692307692307684,1.268939393939394,1.3062354312354312,1.2875874125874125,0.03277972027972025,0.0,0.0340897709061772,0.1416083916083916
sales clerk,0.0804195804195804,-0.0402097902097902,0.0603146853146853,1.294871794871795,1.3117715617715615,1.3033216783216783,0.016171328671328703,0.0,0.0359825567690736,0.1311188811188811
scientist,0.1698717948717948,-0.1194638694638694,0.1446678321678321,1.3633449883449884,1.2634032634032637,1.313374125874126,0.10052447552447549,0.0,0.0490772497141923,0.1244172494172494
server,0.0451631701631701,0.0032051282051282,0.02418414918414915,1.2765151515151516,1.3231351981351982,1.299825174825175,0.02316433566433565,0.0,0.0308370756460864,0.1334498834498834
taxi driver,0.1284965034965035,-0.0882867132867132,0.10839160839160834,1.2823426573426573,1.3452797202797202,1.3138111888111887,0.06424825174825174,0.0,0.0413622752486824,0.1241258741258741
truck driver,0.0641025641025641,-0.0294289044289044,0.04676573426573425,1.2575757575757576,1.356934731934732,1.3072552447552448,0.008158508158508151,0.0,0.0278080247767547,0.1284965034965035
