,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0099067599067599,-0.0023310023310023,0.0061188811188811,0.1631701631701631,0.1812354312354312,0.17220279720279716,0.0,0.01811383061383055,0.0392927308447936,0.5454545454545454
bartender,0.0262237762237762,0.0174825174825174,0.0218531468531468,0.1515151515151515,0.1928904428904428,0.17220279720279713,0.018065268065268,0.0,0.0377833753148615,0.581002331002331
cashier,0.0218531468531468,0.0168997668997669,0.019376456876456852,0.1442307692307692,0.1806526806526806,0.16244172494172487,0.01558857808857805,0.0,0.0312399355877617,0.5798368298368298
chemical engineer,0.016025641025641,0.0125291375291375,0.01427738927738925,0.192016317016317,0.1803613053613053,0.18618881118881114,0.01048951048951045,0.0,0.032057267351385,0.5638111888111889
chemist,0.0253496503496503,0.0151515151515151,0.0202505827505827,0.1925990675990675,0.1678321678321678,0.18021561771561767,0.0164627039627039,0.0,0.050588609608654,0.5553613053613053
construction worker,0.025058275058275,0.0113636363636363,0.01821095571095565,0.1462703962703962,0.1856060606060606,0.16593822843822842,0.014423076923076851,0.0,0.051487048289095,0.5792540792540792
dentist,0.0297202797202797,0.0125291375291375,0.0211247086247086,0.1789044289044289,0.1657925407925408,0.17234848484848486,0.0173368298368298,0.0,0.0593112244897959,0.5690559440559441
farm worker,0.0285547785547785,0.027097902097902,0.02782634032634025,0.1404428904428904,0.2007575757575757,0.17060023310023303,0.02403846153846145,0.0,0.0277158330678559,0.5734265734265734
janitor,0.0276806526806526,0.0308857808857808,0.0292832167832167,0.1401515151515151,0.1876456876456876,0.16389860139860135,0.0254953379953379,0.0,0.017150395778364,0.5556526806526807
judge,0.0477855477855477,0.032051282051282,0.03991841491841485,0.1917249417249417,0.1812354312354312,0.18648018648018644,0.03613053613053605,0.0,0.0554675118858953,0.5463286713286714
lawyer,0.0297202797202797,0.0151515151515151,0.022435897435897398,0.1969696969696969,0.1783216783216783,0.18764568764568762,0.0186480186480186,0.0,0.0541969596827494,0.5064102564102564
line cook,0.0166083916083916,0.0101981351981351,0.01340326340326335,0.1389860139860139,0.171037296037296,0.15501165501165495,0.00961538461538455,0.0,0.0354838709677418,0.5932400932400932
optometrist,0.0291375291375291,0.0177738927738927,0.0234557109557109,0.1841491841491841,0.1739510489510489,0.1790501165501165,0.019667832167832102,0.0,0.0487959442332066,0.5614801864801865
parking attendant,0.0265151515151515,0.023018648018648,0.024766899766899747,0.1483100233100233,0.1832750582750582,0.16579254079254074,0.02097902097902095,0.0,0.0244833068362479,0.5847902097902098
pharmacist,0.0303030303030303,0.0206876456876456,0.02549533799533795,0.1882284382284382,0.1751165501165501,0.18167249417249415,0.021707459207459152,0.0,0.0403329065300896,0.546911421911422
physician,0.0326340326340326,0.0218531468531468,0.0272435897435897,0.1969696969696969,0.1809440559440559,0.18895687645687642,0.0234557109557109,0.0,0.0560928433268859,0.5259324009324009
physics teacher,0.0241841491841491,0.0148601398601398,0.01952214452214445,0.1838578088578088,0.1698717948717948,0.1768648018648018,0.01573426573426565,0.0,0.0478621569878749,0.5594405594405595
professor,0.0253496503496503,0.0198135198135198,0.02258158508158505,0.1885198135198135,0.1707459207459207,0.1796328671328671,0.01879370629370625,0.0,0.0248724489795917,0.5544871794871795
psychologist,0.0311771561771561,0.0212703962703962,0.026223776223776148,0.1966783216783216,0.1891025641025641,0.19289044289044285,0.02243589743589735,0.0,0.0399227301996136,0.5192307692307693
receptionist,0.0227272727272727,0.0099067599067599,0.0163170163170163,0.1468531468531468,0.1742424242424242,0.16054778554778548,0.0125291375291375,0.0,0.0513149454778705,0.5874125874125874
sales clerk,0.0238927738927738,0.0142773892773892,0.0190850815850815,0.1602564102564102,0.1681235431235431,0.16418997668997665,0.015297202797202699,0.0,0.04064,0.5821678321678322
scientist,0.027097902097902,0.0136946386946386,0.0203962703962703,0.1896853146853147,0.1797785547785547,0.1847319347319347,0.0166083916083915,0.0,0.0536218250235183,0.5597319347319347
server,0.027097902097902,0.0198135198135198,0.023455710955710897,0.1622960372960373,0.18006993006993,0.17118298368298365,0.0196678321678321,0.0,0.0426418723949983,0.5664335664335665
taxi driver,0.0244755244755244,0.0061188811188811,0.01529720279720275,0.1456876456876457,0.18502331002331,0.16535547785547783,0.01150932400932395,0.0,0.0524332810047096,0.5973193473193473
truck driver,0.0209790209790209,0.0067016317016317,0.0138403263403263,0.148018648018648,0.1809440559440559,0.16448135198135194,0.0100524475524475,0.0,0.0464376590330788,0.5871212121212122
