,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0166083916083916,-0.0166083916083916,0.0166083916083916,0.8277972027972028,0.8277972027972028,0.8277972027972028,0.0,0.04419191919191915,0.0296906532099029,0.1722027972027972
bartender,-0.0256410256410256,0.0256410256410256,0.0256410256410256,0.8490675990675991,0.8490675990675991,0.8490675990675991,0.0422494172494172,0.0,0.0274957124050387,0.1509324009324009
cashier,-0.0029137529137529,0.0029137529137529,0.0029137529137529,0.7703962703962703,0.7703962703962703,0.7703962703962703,0.0195221445221445,0.0,0.0128132435824743,0.2296037296037296
chemical engineer,0.1104312354312354,-0.1104312354312354,0.1104312354312354,0.8464452214452215,0.8464452214452215,0.8464452214452215,0.0938228438228438,0.0,0.0624206266291453,0.1535547785547785
chemist,0.1159673659673659,-0.1159673659673659,0.1159673659673659,0.8414918414918415,0.8414918414918415,0.8414918414918415,0.0993589743589743,0.0,0.0595484140152728,0.1585081585081585
construction worker,-0.009032634032634,0.009032634032634,0.009032634032634,0.7619463869463869,0.7619463869463869,0.7619463869463869,0.025641025641025602,0.0,0.0226047770367596,0.238053613053613
dentist,0.0882867132867132,-0.0882867132867132,0.0882867132867132,0.8231351981351981,0.8231351981351981,0.8231351981351981,0.0716783216783216,0.0,0.0382091935473897,0.1768648018648018
farm worker,-0.0294289044289044,0.0294289044289044,0.0294289044289044,0.793997668997669,0.793997668997669,0.793997668997669,0.046037296037296005,0.0,-0.0166153886136733,0.206002331002331
janitor,0.002039627039627,-0.002039627039627,0.002039627039627,0.7345571095571095,0.7345571095571095,0.7345571095571095,0.014568764568764601,0.0,0.0054051295773149,0.2654428904428904
judge,0.0544871794871794,-0.0544871794871794,0.0544871794871794,0.7543706293706294,0.7543706293706294,0.7543706293706294,0.0378787878787878,0.0,0.0345337521075058,0.2456293706293706
lawyer,0.0565268065268065,-0.0565268065268065,0.0565268065268065,0.7709790209790209,0.7709790209790209,0.7709790209790209,0.0399184149184149,0.0,0.0741075956084388,0.229020979020979
line cook,-0.0134032634032634,0.0134032634032634,0.0134032634032634,0.7937062937062938,0.7937062937062938,0.7937062937062938,0.030011655011655,0.0,0.0209595824606249,0.2062937062937063
optometrist,0.0684731934731934,-0.0684731934731934,0.0684731934731934,0.8056526806526807,0.8056526806526807,0.8056526806526807,0.0518648018648018,0.0,0.0577538255525163,0.1943473193473193
parking attendant,0.0087412587412587,-0.0087412587412587,0.0087412587412587,0.7622377622377622,0.7622377622377622,0.7622377622377622,0.0078671328671329,0.0,0.0117761452031115,0.2377622377622377
pharmacist,0.0626456876456876,-0.0626456876456876,0.0626456876456876,0.7998251748251748,0.7998251748251748,0.7998251748251748,0.046037296037296005,0.0,0.0213321827990909,0.2001748251748251
physician,0.0859557109557109,-0.0859557109557109,0.0859557109557109,0.8161421911421911,0.8161421911421911,0.8161421911421911,0.0693473193473193,0.0,0.0587152655497979,0.1838578088578088
physics teacher,0.0973193473193473,-0.0973193473193473,0.0973193473193473,0.8414918414918415,0.8414918414918415,0.8414918414918415,0.0807109557109557,0.0,0.0643541679359686,0.1585081585081585
professor,0.1191724941724941,-0.1191724941724941,0.1191724941724941,0.8295454545454546,0.8295454545454546,0.8295454545454546,0.1025641025641025,0.0,0.0622957754697163,0.1704545454545454
psychologist,0.0629370629370629,-0.0629370629370629,0.0629370629370629,0.8106060606060606,0.8106060606060606,0.8106060606060606,0.0463286713286713,0.0,0.0429946293465051,0.1893939393939394
receptionist,0.0326340326340326,-0.0326340326340326,0.0326340326340326,0.7896270396270396,0.7896270396270396,0.7896270396270396,0.016025641025640996,0.0,0.0322185306625141,0.2103729603729603
sales clerk,0.018065268065268,-0.018065268065268,0.018065268065268,0.7983682983682984,0.7983682983682984,0.7983682983682984,0.0014568764568764006,0.0,0.0271225018954584,0.2016317016317016
scientist,0.0646853146853146,-0.0646853146853146,0.0646853146853146,0.8175990675990676,0.8175990675990676,0.8175990675990676,0.048076923076923,0.0,0.0790547122863217,0.1824009324009324
server,0.0174825174825174,-0.0174825174825174,0.0174825174825174,0.7616550116550117,0.7616550116550117,0.7616550116550117,0.0008741258741257994,0.0,0.0120727282580047,0.2383449883449883
taxi driver,-0.0268065268065268,0.0268065268065268,0.0268065268065268,0.7843822843822844,0.7843822843822844,0.7843822843822844,0.0434149184149184,0.0,0.0271248062691913,0.2156177156177156
truck driver,-0.0087412587412587,0.0087412587412587,0.0087412587412587,0.7715617715617715,0.7715617715617715,0.7715617715617715,0.025349650349650303,0.0,0.0052600192535606,0.2284382284382284
