,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0329254079254079,0.0163170163170163,0.0246212121212121,0.3895687645687645,0.4382284382284382,0.41389860139860135,0.0,0.022690850815850802,0.0296906532099029,0.1722027972027972
bartender,0.0125291375291375,0.0381701631701631,0.0253496503496503,0.3639277389277389,0.4851398601398601,0.4245337995337995,0.0211247086247086,0.0,0.0274957124050387,0.1509324009324009
cashier,0.0215617715617715,0.0244755244755244,0.02301864801864795,0.3409090909090909,0.4294871794871794,0.38519813519813517,0.00976107226107225,0.0,0.0128132435824743,0.2296037296037296
chemical engineer,0.0807109557109557,-0.0297202797202797,0.0552156177156177,0.4682400932400932,0.3782051282051282,0.4232226107226107,0.0469114219114219,0.0,0.0624206266291453,0.1535547785547785
chemist,0.0844988344988345,-0.0314685314685314,0.05798368298368295,0.4632867132867133,0.3782051282051282,0.42074592074592077,0.04967948717948715,0.0,0.0595484140152728,0.1585081585081585
construction worker,0.0014568764568764,0.0104895104895104,0.0059731934731934,0.3138111888111888,0.4481351981351981,0.38097319347319347,0.0186480186480187,0.0,0.0226047770367596,0.238053613053613
dentist,0.0675990675990676,-0.0206876456876456,0.0441433566433566,0.4353146853146853,0.3878205128205128,0.41156759906759904,0.035839160839160805,0.0,0.0382091935473897,0.1768648018648018
farm worker,0.002039627039627,0.0314685314685314,0.0167540792540792,0.3126456876456876,0.4813519813519814,0.3969988344988345,0.023018648018648002,0.0,-0.0166153886136733,0.206002331002331
janitor,0.0186480186480186,0.0166083916083916,0.0176282051282051,0.3006993006993007,0.4338578088578088,0.36727855477855476,0.007284382284382301,0.0,0.0054051295773149,0.2654428904428904
judge,0.0524475524475524,-0.002039627039627,0.0272435897435897,0.3822843822843823,0.3720862470862471,0.3771853146853147,0.0189393939393939,0.0,0.0345337521075058,0.2456293706293706
lawyer,0.0515734265734265,-0.0049533799533799,0.0282634032634032,0.4146270396270396,0.3563519813519814,0.3854895104895105,0.0199592074592074,0.0,0.0741075956084388,0.229020979020979
line cook,0.0023310023310023,0.0157342657342657,0.009032634032634,0.3245920745920746,0.4691142191142191,0.3968531468531469,0.015588578088578098,0.0,0.0209595824606249,0.2062937062937063
optometrist,0.0588578088578088,-0.0096153846153846,0.0342365967365967,0.4306526806526806,0.375,0.4028263403263403,0.0259324009324009,0.0,0.0577538255525163,0.1943473193473193
parking attendant,0.027097902097902,0.0183566433566433,0.02272727272727265,0.3301282051282051,0.4321095571095571,0.38111888111888115,0.003933566433566451,0.0,0.0117761452031115,0.2377622377622377
pharmacist,0.0585664335664335,-0.004079254079254,0.03132284382284375,0.4146270396270396,0.3851981351981351,0.3999125874125874,0.023018648018647947,0.0,0.0213321827990909,0.2001748251748251
physician,0.0754662004662004,-0.0104895104895104,0.042977855477855396,0.4583333333333333,0.3578088578088578,0.40807109557109555,0.034673659673659596,0.0,0.0587152655497979,0.1838578088578088
physics teacher,0.0780885780885781,-0.0192307692307692,0.04865967365967365,0.4574592074592075,0.384032634032634,0.42074592074592077,0.04035547785547784,0.0,0.0643541679359686,0.1585081585081585
professor,0.0909090909090909,-0.0282634032634032,0.059586247086247046,0.4615384615384615,0.368006993006993,0.4147727272727273,0.05128205128205125,0.0,0.0622957754697163,0.1704545454545454
psychologist,0.0562354312354312,-0.0067016317016317,0.03146853146853145,0.4233682983682983,0.3872377622377622,0.4053030303030303,0.02316433566433565,0.0,0.0429946293465051,0.1893939393939394
receptionist,0.0375874125874125,0.0049533799533799,0.021270396270396202,0.368006993006993,0.4216200466200466,0.3948135198135198,0.0080128205128205,0.0,0.0322185306625141,0.2103729603729603
sales clerk,0.0332167832167832,0.0151515151515151,0.02418414918414915,0.3607226107226107,0.4376456876456876,0.39918414918414913,0.0007284382284382506,0.0,0.0271225018954584,0.2016317016317016
scientist,0.0565268065268065,-0.0081585081585081,0.0323426573426573,0.451048951048951,0.3665501165501165,0.4087995337995337,0.0240384615384615,0.0,0.0790547122863217,0.1824009324009324
server,0.030011655011655,0.0125291375291375,0.02127039627039625,0.3499417249417249,0.4117132867132867,0.3808275058275058,0.0033508158508158484,0.0,0.0120727282580047,0.2383449883449883
taxi driver,0.004079254079254,0.0308857808857808,0.0174825174825174,0.3304195804195804,0.4539627039627039,0.39219114219114215,0.0217074592074592,0.0,0.0271248062691913,0.2156177156177156
truck driver,0.0026223776223776,0.0113636363636363,0.00699300699300695,0.3155594405594406,0.456002331002331,0.38578088578088576,0.01762820512820515,0.0,0.0052600192535606,0.2284382284382284
