,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0122377622377622,-0.0122377622377622,0.0122377622377622,0.3444055944055944,0.3444055944055944,0.3444055944055944,0.0,0.004540598290598292,0.0392927308447936,0.5454545454545454
bartender,0.0087412587412587,-0.0087412587412587,0.0087412587412587,0.3444055944055944,0.3444055944055944,0.3444055944055944,0.0034965034965034995,0.0,0.0377833753148615,0.581002331002331
cashier,0.0049533799533799,-0.0049533799533799,0.0049533799533799,0.3248834498834498,0.3248834498834498,0.3248834498834498,0.0072843822843823,0.0,0.0312399355877617,0.5798368298368298
chemical engineer,0.0034965034965034,-0.0034965034965034,0.0034965034965034,0.3723776223776224,0.3723776223776224,0.3723776223776224,0.0087412587412588,0.0,0.032057267351385,0.5638111888111889
chemist,0.0101981351981351,-0.0101981351981351,0.0101981351981351,0.3604312354312354,0.3604312354312354,0.3604312354312354,0.0020396270396271007,0.0,0.050588609608654,0.5553613053613053
construction worker,0.0136946386946386,-0.0136946386946386,0.0136946386946386,0.3318764568764569,0.3318764568764569,0.3318764568764569,0.0014568764568764006,0.0,0.051487048289095,0.5792540792540792
dentist,0.0171911421911421,-0.0171911421911421,0.0171911421911421,0.3446969696969697,0.3446969696969697,0.3446969696969697,0.004953379953379902,0.0,0.0593112244897959,0.5690559440559441
farm worker,0.0014568764568764,-0.0014568764568764,0.0014568764568764,0.3412004662004662,0.3412004662004662,0.3412004662004662,0.0107808857808858,0.0,0.0277158330678559,0.5734265734265734
janitor,-0.0032051282051282,0.0032051282051282,0.0032051282051282,0.3277972027972028,0.3277972027972028,0.3277972027972028,0.015442890442890399,0.0,0.017150395778364,0.5556526806526807
judge,0.0157342657342657,-0.0157342657342657,0.0157342657342657,0.372960372960373,0.372960372960373,0.372960372960373,0.0034965034965035013,0.0,0.0554675118858953,0.5463286713286714
lawyer,0.0145687645687645,-0.0145687645687645,0.0145687645687645,0.3752913752913753,0.3752913752913753,0.3752913752913753,0.0023310023310023006,0.0,0.0541969596827494,0.5064102564102564
line cook,0.0064102564102564,-0.0064102564102564,0.0064102564102564,0.31002331002331,0.31002331002331,0.31002331002331,0.0058275058275058,0.0,0.0354838709677418,0.5932400932400932
optometrist,0.0113636363636363,-0.0113636363636363,0.0113636363636363,0.3581002331002331,0.3581002331002331,0.3581002331002331,0.0008741258741259,0.0,0.0487959442332066,0.5614801864801865
parking attendant,0.0034965034965034,-0.0034965034965034,0.0034965034965034,0.3315850815850816,0.3315850815850816,0.3315850815850816,0.0087412587412588,0.0,0.0244833068362479,0.5847902097902098
pharmacist,0.0096153846153846,-0.0096153846153846,0.0096153846153846,0.3633449883449883,0.3633449883449883,0.3633449883449883,0.0026223776223775995,0.0,0.0403329065300896,0.546911421911422
physician,0.0107808857808857,-0.0107808857808857,0.0107808857808857,0.3779137529137529,0.3779137529137529,0.3779137529137529,0.0014568764568764995,0.0,0.0560928433268859,0.5259324009324009
physics teacher,0.0093240093240093,-0.0093240093240093,0.0093240093240093,0.3537296037296037,0.3537296037296037,0.3537296037296037,0.0029137529137529,0.0,0.0478621569878749,0.5594405594405595
professor,0.0055361305361305,-0.0055361305361305,0.0055361305361305,0.3592657342657342,0.3592657342657342,0.3592657342657342,0.0067016317016317,0.0,0.0248724489795917,0.5544871794871795
psychologist,0.0099067599067599,-0.0099067599067599,0.0099067599067599,0.3857808857808857,0.3857808857808857,0.3857808857808857,0.0023310023310023006,0.0,0.0399227301996136,0.5192307692307693
receptionist,0.0128205128205128,-0.0128205128205128,0.0128205128205128,0.3210955710955711,0.3210955710955711,0.3210955710955711,0.0005827505827505994,0.0,0.0513149454778705,0.5874125874125874
sales clerk,0.0096153846153846,-0.0096153846153846,0.0096153846153846,0.3283799533799534,0.3283799533799534,0.3283799533799534,0.0026223776223775995,0.0,0.04064,0.5821678321678322
scientist,0.0134032634032634,-0.0134032634032634,0.0134032634032634,0.3694638694638694,0.3694638694638694,0.3694638694638694,0.0011655011655012006,0.0,0.0536218250235183,0.5597319347319347
server,0.0072843822843822,-0.0072843822843822,0.0072843822843822,0.3423659673659673,0.3423659673659673,0.3423659673659673,0.00495337995338,0.0,0.0426418723949983,0.5664335664335665
taxi driver,0.0183566433566433,-0.0183566433566433,0.0183566433566433,0.3307109557109557,0.3307109557109557,0.3307109557109557,0.006118881118881101,0.0,0.0524332810047096,0.5973193473193473
truck driver,0.0142773892773892,-0.0142773892773892,0.0142773892773892,0.3289627039627039,0.3289627039627039,0.3289627039627039,0.002039627039627,0.0,0.0464376590330788,0.5871212121212122
