,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0195221445221445,-0.0075757575757575,0.013548951048951,0.5055361305361306,0.532051282051282,0.5187937062937062,0.0,0.01657196969696967,0.0358670615333991,0.5396270396270396
bartender,0.018065268065268,0.004079254079254,0.011072261072261001,0.4405594405594406,0.4947552447552447,0.4676573426573426,0.006555944055943999,0.0,0.032383419689119,0.587995337995338
cashier,0.011072261072261,0.0058275058275058,0.0084498834498834,0.4592074592074592,0.4970862470862471,0.4781468531468531,0.0109265734265734,0.0,0.0166320166320166,0.5221445221445221
chemical engineer,0.0515734265734265,-0.0297202797202797,0.040646853146853096,0.5206876456876457,0.5081585081585082,0.5144230769230769,0.0270979020979021,0.0,0.0737444373808009,0.5737179487179487
chemist,0.0541958041958041,-0.0104895104895104,0.032342657342657254,0.4976689976689977,0.49009324009324,0.49388111888111885,0.01879370629370625,0.0,0.0707652897854627,0.5807109557109557
construction worker,0.0168997668997669,-0.018065268065268,0.017482517482517453,0.4475524475524475,0.5052447552447552,0.47639860139860135,0.006555944055944051,0.0,0.0296671490593343,0.4877622377622377
dentist,0.0256410256410256,-0.0075757575757575,0.01660839160839155,0.4673659673659673,0.4574592074592075,0.4624125874125874,0.0030594405594405495,0.0,0.0464190981432359,0.5705128205128205
farm worker,-0.0093240093240093,0.0413752913752913,0.0253496503496503,0.4353146853146853,0.5122377622377622,0.47377622377622375,0.038898601398601296,0.0,-0.0209262435677529,0.5335081585081585
janitor,0.0131118881118881,0.0183566433566433,0.0157342657342657,0.4460955710955711,0.4944638694638694,0.4702797202797202,0.0161713286713286,0.0,0.0073583517292126,0.4784382284382284
judge,0.0413752913752913,-0.0023310023310023,0.0218531468531468,0.4627039627039627,0.4621212121212121,0.4624125874125874,0.013548951048951,0.0,0.0457782299084434,0.550990675990676
lawyer,0.0687645687645687,-0.0466200466200466,0.057692307692307654,0.4976689976689977,0.4935897435897436,0.4956293706293706,0.044143356643356654,0.0,0.0961214165261383,0.5335081585081585
line cook,0.0107808857808857,0.002039627039627,0.00641025641025635,0.4286130536130536,0.4909673659673659,0.45979020979020974,0.009178321678321649,0.0,0.0264072272411397,0.532051282051282
optometrist,0.0402097902097902,-0.027097902097902,0.033653846153846104,0.4819347319347319,0.4787296037296037,0.4803321678321678,0.0201048951048951,0.0,0.0716857610474632,0.5699300699300699
parking attendant,0.0101981351981351,0.0154428904428904,0.01282051282051275,0.4192890442890443,0.474067599067599,0.44667832167832167,0.01617132867132865,0.0,0.0154494382022472,0.532051282051282
pharmacist,0.0218531468531468,0.0183566433566433,0.02010489510489505,0.4804778554778555,0.488053613053613,0.48426573426573427,0.01413170163170155,0.0,0.0266710569641093,0.5620629370629371
physician,0.0512820512820512,-0.0107808857808857,0.03103146853146845,0.5192307692307693,0.4991258741258741,0.5091783216783217,0.01748251748251745,0.0,0.0719424460431654,0.5515734265734266
physics teacher,0.0422494172494172,-0.0294289044289044,0.0358391608391608,0.4909673659673659,0.4845571095571095,0.4877622377622377,0.0222902097902098,0.0,0.0764762826718297,0.5777972027972028
professor,0.0501165501165501,-0.0233100233100233,0.0367132867132867,0.4749417249417249,0.4551282051282051,0.465034965034965,0.0231643356643357,0.0,0.0750962772785621,0.5979020979020979
psychologist,0.0477855477855477,-0.0046620046620046,0.02622377622377615,0.513986013986014,0.506993006993007,0.5104895104895104,0.01558857808857805,0.0,0.0530401034928849,0.5606060606060606
receptionist,0.0177738927738927,-0.0058275058275058,0.01180069930069925,0.4274475524475524,0.4702797202797202,0.4488636363636363,0.0017482517482517498,0.0,0.0408022130013832,0.5434149184149184
sales clerk,0.018065268065268,-0.0072843822843822,0.012674825174825101,0.4341491841491841,0.4828088578088578,0.45847902097902093,0.0008741258741258987,0.0,0.0339724184325596,0.5606060606060606
scientist,0.0705128205128205,-0.0343822843822843,0.0524475524475524,0.5075757575757576,0.4801864801864802,0.49388111888111885,0.0388986013986014,0.0,0.0966912945711533,0.5777972027972028
server,0.0166083916083916,0.0104895104895104,0.013548951048951,0.4577505827505827,0.4889277389277389,0.47333916083916083,0.010489510489510398,0.0,0.0158506516379006,0.5116550116550117
taxi driver,0.0177738927738927,-0.0032051282051282,0.01048951048951045,0.428030303030303,0.4775641025641026,0.4527972027972028,0.00305944055944055,0.0,0.0345811051693405,0.5154428904428905
truck driver,-0.0026223776223776,0.0078671328671328,0.0052447552447552,0.428030303030303,0.4828088578088578,0.4554195804195804,0.0187937062937062,0.0,0.0068173663437387,0.5084498834498834
