,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0061188811188811,-0.0008741258741258,0.00349650349650345,0.5195221445221445,0.5381701631701632,0.5288461538461539,0.0,0.018302010489510488,0.0178217821782178,0.5303030303030303
bartender,0.0332167832167832,-0.0192307692307692,0.026223776223776203,0.4533799533799534,0.4784382284382284,0.46590909090909094,0.022727272727272752,0.0,0.0581059390048153,0.597027972027972
cashier,0.0244755244755244,-0.0209790209790209,0.02272727272727265,0.4498834498834498,0.4801864801864802,0.465034965034965,0.0192307692307692,0.0,0.0475877912701017,0.5777972027972028
chemical engineer,0.0521561771561771,-0.0265151515151515,0.039335664335664294,0.4868881118881119,0.4833916083916084,0.4851398601398601,0.03583916083916085,0.0,0.0684505289359054,0.6130536130536131
chemist,0.0451631701631701,-0.0282634032634032,0.03671328671328665,0.5061188811188811,0.4868881118881119,0.4965034965034965,0.0332167832167832,0.0,0.0703959773727216,0.5961538461538461
construction worker,0.0221445221445221,-0.0049533799533799,0.013548951048951,0.4347319347319347,0.4699883449883449,0.4523601398601398,0.01005244755244755,0.0,0.0397135416666667,0.5935314685314685
dentist,0.0349650349650349,-0.0166083916083916,0.02578671328671325,0.4714452214452214,0.4734848484848485,0.47246503496503495,0.0222902097902098,0.0,0.0519563822963438,0.5935314685314685
farm worker,0.0064102564102564,0.0195221445221445,0.01296620046620045,0.4423076923076923,0.5008741258741258,0.47159090909090906,0.010343822843822799,0.0,0.0182529335071708,0.5795454545454546
janitor,0.0259324009324009,0.011072261072261,0.018502331002330952,0.4338578088578088,0.4761072261072261,0.45498251748251745,0.0158799533799533,0.0,0.0285139215028513,0.5652680652680653
judge,0.0244755244755244,-0.0087412587412587,0.01660839160839155,0.4842657342657342,0.479020979020979,0.4816433566433566,0.013111888111888102,0.0,0.0496134020618557,0.5833333333333334
lawyer,0.0268065268065268,-0.0002913752913752,0.013548951048951,0.4976689976689977,0.4822261072261072,0.48994755244755245,0.010635198135198152,0.0,0.0460440985732815,0.571969696969697
line cook,0.016025641025641,-0.0005827505827505,0.00830419580419575,0.4274475524475524,0.4667832167832167,0.4471153846153846,0.005099067599067601,0.0,0.0252476829658037,0.6136363636363636
optometrist,0.0294289044289044,-0.0055361305361305,0.01748251748251745,0.4816433566433566,0.4798951048951049,0.4807692307692307,0.013986013986014,0.0,0.0410697230181471,0.5946969696969697
parking attendant,0.0337995337995338,-0.0055361305361305,0.01966783216783215,0.4615384615384615,0.4868881118881119,0.47421328671328666,0.0161713286713287,0.0,0.0519143413367941,0.5818764568764568
pharmacist,0.0626456876456876,-0.0352564102564102,0.0489510489510489,0.4909673659673659,0.4967948717948718,0.49388111888111885,0.045454545454545456,0.0,0.0946031746031745,0.5885780885780886
physician,0.0212703962703962,-0.0014568764568764,0.0113636363636363,0.5008741258741258,0.4798951048951049,0.49038461538461536,0.00786713286713285,0.0,0.0453115166771553,0.5990675990675991
physics teacher,0.0445804195804195,-0.0218531468531468,0.03321678321678315,0.4763986013986014,0.4554195804195804,0.46590909090909094,0.0297202797202797,0.0,0.0744377573645866,0.6092657342657343
professor,0.0504079254079254,-0.037004662004662,0.0437062937062937,0.4635780885780886,0.449009324009324,0.45629370629370625,0.04020979020979025,0.0,0.0842911877394636,0.6083916083916084
psychologist,0.0352564102564102,-0.0023310023310023,0.01879370629370625,0.4927156177156177,0.4889277389277389,0.49082167832167833,0.015297202797202801,0.0,0.050364269876465,0.5926573426573427
receptionist,0.0186480186480186,-0.0119463869463869,0.01529720279720275,0.4615384615384615,0.4729020979020979,0.4672202797202797,0.0118006993006993,0.0,0.0397135416666667,0.5836247086247086
sales clerk,0.0256410256410256,-0.0084498834498834,0.0170454545454545,0.4679487179487179,0.4822261072261072,0.47508741258741255,0.01354895104895105,0.0,0.0414125200642054,0.5909090909090909
scientist,0.0329254079254079,-0.0064102564102564,0.01966783216783215,0.4932983682983683,0.4865967365967366,0.48994755244755245,0.0161713286713287,0.0,0.0560509554140127,0.5882867132867133
server,0.0131118881118881,-0.0061188811188811,0.0096153846153846,0.4548368298368298,0.4734848484848485,0.46416083916083917,0.006118881118881149,0.0,0.0355860267711394,0.583041958041958
taxi driver,0.032051282051282,-0.0037878787878787,0.01791958041958035,0.4603729603729604,0.4793123543123543,0.46984265734265734,0.0144230769230769,0.0,0.0472239948947033,0.5999417249417249
truck driver,0.0206876456876456,-0.0064102564102564,0.013548951048951,0.4478438228438228,0.4865967365967366,0.4672202797202797,0.01005244755244755,0.0,0.0319081046585831,0.6016899766899767
