,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0402097902097902,0.0107808857808857,0.02549533799533795,0.3828671328671328,0.4455128205128205,0.41418997668997665,0.0,0.022114170551670507,0.0147632070899397,0.1716200466200466
bartender,0.0393356643356643,0.002039627039627,0.02068764568764565,0.4192890442890443,0.4624125874125874,0.44085081585081587,0.0048076923076923,0.0,0.0512321012321011,0.1182983682983683
cashier,0.0486596736596736,0.0037878787878787,0.02622377622377615,0.3971445221445221,0.4437645687645687,0.4204545454545454,0.0077214452214452,0.0,0.0400170062953128,0.1590909090909091
chemical engineer,0.0713869463869463,-0.0329254079254079,0.0521561771561771,0.4618298368298368,0.4152097902097902,0.4385198135198135,0.03744172494172485,0.0,0.0600338263686116,0.1229603729603729
chemist,0.0777972027972028,-0.0384615384615384,0.0581293706293706,0.4921328671328671,0.3799533799533799,0.43604312354312347,0.043414918414918346,0.0,0.0613913637169451,0.1279137529137529
construction worker,0.0285547785547785,0.0043706293706293,0.0164627039627039,0.358974358974359,0.4793123543123543,0.41914335664335667,0.009032634032634051,0.0,0.033291334316725,0.1617132867132867
dentist,0.0684731934731934,-0.0268065268065268,0.0476398601398601,0.4583333333333333,0.4073426573426573,0.4328379953379953,0.03292540792540785,0.0,0.0449773927163279,0.1343240093240093
farm worker,0.0198135198135198,0.0104895104895104,0.0151515151515151,0.3269230769230769,0.5192307692307693,0.42307692307692313,0.010343822843822851,0.0,0.015444789890683,0.1538461538461538
janitor,0.0183566433566433,0.0168997668997669,0.0176282051282051,0.3417832167832167,0.4662004662004662,0.4039918414918414,0.01398601398601405,0.0,0.0230387833121814,0.192016317016317
judge,0.0594405594405594,-0.0113636363636363,0.03540209790209785,0.43997668997669,0.400058275058275,0.4200174825174825,0.020687645687645598,0.0,0.0416769924662966,0.1599650349650349
lawyer,0.0643939393939393,-0.0186480186480186,0.04152097902097895,0.4408508158508158,0.4003496503496503,0.4206002331002331,0.026806526806526697,0.0,0.0387323171856246,0.1587995337995338
line cook,0.0203962703962703,0.0238927738927738,0.022144522144522047,0.377039627039627,0.465034965034965,0.421037296037296,0.016462703962704002,0.0,0.0212604323342577,0.1579254079254079
optometrist,0.0719696969696969,-0.0273892773892773,0.0496794871794871,0.4501748251748251,0.4061771561771561,0.4281759906759906,0.03496503496503485,0.0,0.0351701386801673,0.1436480186480186
parking attendant,0.0378787878787878,0.0011655011655011,0.019522144522144447,0.398018648018648,0.451048951048951,0.4245337995337995,0.0059731934731935025,0.0,0.0440787851560076,0.1509324009324009
pharmacist,0.0777972027972028,-0.0314685314685314,0.0546328671328671,0.4723193473193473,0.4026806526806527,0.4375,0.03991841491841485,0.0,0.0827777777777777,0.125
physician,0.0842074592074592,-0.0329254079254079,0.058566433566433554,0.4746503496503496,0.3936480186480186,0.43414918414918413,0.0438519813519813,0.0,0.0393439159958983,0.1317016317016317
physics teacher,0.0789627039627039,-0.0381701631701631,0.0585664335664335,0.488053613053613,0.3918997668997669,0.4399766899766899,0.04385198135198125,0.0,0.0655017561891176,0.12004662004662
professor,0.0757575757575757,-0.0288461538461538,0.05230186480186475,0.4813519813519814,0.395979020979021,0.4386655011655012,0.0375874125874125,0.0,0.0739512722271343,0.1226689976689976
psychologist,0.0585664335664335,0.0014568764568764,0.03001165501165495,0.4449300699300699,0.4087995337995338,0.42686480186480186,0.013840326340326298,0.0,0.0429974681637653,0.1462703962703962
receptionist,0.0405011655011655,-0.0107808857808857,0.0256410256410256,0.4105477855477855,0.4478438228438228,0.42919580419580416,0.010926573426573348,0.0,0.0340897709061772,0.1416083916083916
sales clerk,0.0402097902097902,0.0,0.0201048951048951,0.4259906759906759,0.4428904428904429,0.43444055944055937,0.00539044289044285,0.0,0.0359825567690736,0.1311188811188811
scientist,0.0734265734265734,-0.023018648018648,0.0482226107226107,0.4877622377622377,0.3878205128205128,0.43779137529137524,0.03350815850815844,0.0,0.0490772497141923,0.1244172494172494
server,0.0311771561771561,0.0171911421911421,0.0241841491841491,0.4099650349650349,0.4565850815850816,0.43327505827505824,0.007721445221445251,0.0,0.0308370756460864,0.1334498834498834
taxi driver,0.0562354312354312,-0.016025641025641,0.0361305361305361,0.4064685314685314,0.4694055944055944,0.4379370629370629,0.02141608391608385,0.0,0.0413622752486824,0.1241258741258741
truck driver,0.0329254079254079,0.0017482517482517,0.0173368298368298,0.386072261072261,0.4854312354312354,0.4357517482517482,0.008158508158508151,0.0,0.0278080247767547,0.1284965034965035
