,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0294289044289044,-0.0294289044289044,0.0294289044289044,0.8283799533799534,0.8283799533799534,0.8283799533799534,0.0,0.04279574592074589,0.0147632070899397,0.1716200466200466
bartender,0.0372960372960372,-0.0372960372960372,0.0372960372960372,0.8817016317016317,0.8817016317016317,0.8817016317016317,0.007867132867132798,0.0,0.0512321012321011,0.1182983682983683
cashier,0.0448717948717948,-0.0448717948717948,0.0448717948717948,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.015442890442890402,0.0,0.0400170062953128,0.1590909090909091
chemical engineer,0.1043123543123543,-0.1043123543123543,0.1043123543123543,0.877039627039627,0.877039627039627,0.877039627039627,0.0748834498834499,0.0,0.0600338263686116,0.1229603729603729
chemist,0.1162587412587412,-0.1162587412587412,0.1162587412587412,0.872086247086247,0.872086247086247,0.872086247086247,0.08682983682983679,0.0,0.0613913637169451,0.1279137529137529
construction worker,0.0241841491841491,-0.0241841491841491,0.0241841491841491,0.8382867132867133,0.8382867132867133,0.8382867132867133,0.0052447552447553,0.0,0.033291334316725,0.1617132867132867
dentist,0.0952797202797202,-0.0952797202797202,0.0952797202797202,0.8656759906759907,0.8656759906759907,0.8656759906759907,0.0658508158508158,0.0,0.0449773927163279,0.1343240093240093
farm worker,0.0093240093240093,-0.0093240093240093,0.0093240093240093,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0201048951048951,0.0,0.015444789890683,0.1538461538461538
janitor,0.0014568764568764,-0.0014568764568764,0.0014568764568764,0.807983682983683,0.807983682983683,0.807983682983683,0.027972027972028,0.0,0.0230387833121814,0.192016317016317
judge,0.0708041958041958,-0.0708041958041958,0.0708041958041958,0.840034965034965,0.840034965034965,0.840034965034965,0.04137529137529139,0.0,0.0416769924662966,0.1599650349650349
lawyer,0.083041958041958,-0.083041958041958,0.083041958041958,0.8412004662004662,0.8412004662004662,0.8412004662004662,0.0536130536130536,0.0,0.0387323171856246,0.1587995337995338
line cook,-0.0034965034965034,0.0034965034965034,0.0034965034965034,0.8420745920745921,0.8420745920745921,0.8420745920745921,0.0329254079254078,0.0,0.0212604323342577,0.1579254079254079
optometrist,0.0993589743589743,-0.0993589743589743,0.0993589743589743,0.8563519813519813,0.8563519813519813,0.8563519813519813,0.0699300699300699,0.0,0.0351701386801673,0.1436480186480186
parking attendant,0.0367132867132867,-0.0367132867132867,0.0367132867132867,0.8490675990675991,0.8490675990675991,0.8490675990675991,0.007284382284382298,0.0,0.0440787851560076,0.1509324009324009
pharmacist,0.1092657342657342,-0.1092657342657342,0.1092657342657342,0.875,0.875,0.875,0.0798368298368298,0.0,0.0827777777777777,0.125
physician,0.1171328671328671,-0.1171328671328671,0.1171328671328671,0.8682983682983683,0.8682983682983683,0.8682983682983683,0.08770396270396269,0.0,0.0393439159958983,0.1317016317016317
physics teacher,0.1171328671328671,-0.1171328671328671,0.1171328671328671,0.87995337995338,0.87995337995338,0.87995337995338,0.08770396270396269,0.0,0.0655017561891176,0.12004662004662
professor,0.1046037296037296,-0.1046037296037296,0.1046037296037296,0.8773310023310024,0.8773310023310024,0.8773310023310024,0.0751748251748252,0.0,0.0739512722271343,0.1226689976689976
psychologist,0.0571095571095571,-0.0571095571095571,0.0571095571095571,0.8537296037296037,0.8537296037296037,0.8537296037296037,0.027680652680652697,0.0,0.0429974681637653,0.1462703962703962
receptionist,0.0512820512820512,-0.0512820512820512,0.0512820512820512,0.8583916083916084,0.8583916083916084,0.8583916083916084,0.021853146853146797,0.0,0.0340897709061772,0.1416083916083916
sales clerk,0.0402097902097902,-0.0402097902097902,0.0402097902097902,0.8688811188811189,0.8688811188811189,0.8688811188811189,0.010780885780885801,0.0,0.0359825567690736,0.1311188811188811
scientist,0.0964452214452214,-0.0964452214452214,0.0964452214452214,0.8755827505827506,0.8755827505827506,0.8755827505827506,0.067016317016317,0.0,0.0490772497141923,0.1244172494172494
server,0.0139860139860139,-0.0139860139860139,0.0139860139860139,0.8665501165501166,0.8665501165501166,0.8665501165501166,0.015442890442890501,0.0,0.0308370756460864,0.1334498834498834
taxi driver,0.0722610722610722,-0.0722610722610722,0.0722610722610722,0.8758741258741258,0.8758741258741258,0.8758741258741258,0.0428321678321678,0.0,0.0413622752486824,0.1241258741258741
truck driver,0.0311771561771561,-0.0311771561771561,0.0311771561771561,0.8715034965034965,0.8715034965034965,0.8715034965034965,0.0017482517482516995,0.0,0.0278080247767547,0.1284965034965035
